Time Interval,Agent 6
0,0.0
1,0.0
2,37.07
3,37.07
4,37.08
5,37.08
6,51.97
7,51.97
8,51.97
9,51.97
10,51.97
11,51.97
12,37.76
13,94.42
14,94.42
15,94.42
16,81.8
17,81.8
18,81.8
19,81.8
20,81.8
21,81.8
22,81.8
23,81.8
24,81.8
25,81.8
26,81.8
27,146.25
28,146.25
29,146.25
30,146.25
31,146.25
32,146.25
33,146.25
34,146.25
35,146.25
36,131.36
37,131.36
38,131.36
39,131.36
40,131.36
41,131.37
42,131.37
43,131.37
44,131.37
45,131.37
46,131.37
47,131.37
48,131.37
49,131.37
50,131.37
51,131.37
52,131.37
53,131.37
54,131.37
55,131.37
56,131.37
57,131.37
58,131.37
59,131.37
60,131.37
61,131.37
62,131.37
63,114.73
64,114.73
65,114.73
66,102.65
67,90.09
68,90.09
69,90.09
70,82.35
71,82.35
72,82.35
73,82.35
74,82.35
75,82.35
76,58.29
77,58.29
78,50.64
79,50.64
80,50.64
81,32.87
82,32.87
83,32.87
84,32.87
85,32.87
86,32.87
87,17.5
88,17.5
89,17.5
90,17.5
91,17.5
92,17.5
93,17.5
94,17.5
95,17.5
96,17.5
97,17.5
98,17.5
99,17.5
100,17.5
101,17.5
102,17.5
103,17.5
104,17.5
105,17.5
106,17.5
107,17.5
108,17.5
109,17.5
110,17.5
111,17.5
112,17.5
113,17.5
114,17.5
115,17.5
116,17.5
117,17.5
118,17.5
119,17.5
120,17.5
121,17.5
122,17.5
123,17.5
124,17.5
125,17.5
126,17.5
127,17.5
128,17.5
129,17.5
130,17.5
131,17.5
132,17.5
133,17.5
134,17.5
135,17.5
136,17.5
137,17.5
138,17.5
139,17.5
140,17.5
141,17.5
142,17.5
143,17.5
144,17.5
145,17.5
146,17.5
147,17.5
148,17.5
149,17.5
150,17.5
151,17.5
152,17.5
153,17.5
154,17.5
155,17.5
156,17.5
157,17.5
158,17.5
159,17.5
160,17.5
161,17.5
162,17.5
