Time Interval,Agent 21
0,0.0
1,0.0
2,91.61
3,91.62
4,91.62
5,91.63
6,91.63
7,91.63
8,91.63
9,91.64
10,91.64
11,91.64
12,91.64
13,91.64
14,65.96
15,174.31
16,168.59
17,168.59
18,108.35
19,108.35
20,108.35
21,108.36
22,108.36
23,108.36
24,108.36
25,108.36
26,108.36
27,108.36
28,108.36
29,108.36
30,177.63
31,177.64
32,177.64
33,177.64
34,177.64
35,177.64
36,177.64
37,177.64
38,177.64
39,177.64
40,177.64
41,177.64
42,177.64
43,177.64
44,177.64
45,177.64
46,177.65
47,177.65
48,177.65
49,177.65
50,177.65
51,177.65
52,177.65
53,177.65
54,177.65
55,177.65
56,177.65
57,177.65
58,177.65
59,177.65
60,177.65
61,174.78
62,159.74
63,159.74
64,159.74
65,159.74
66,159.74
67,159.74
68,159.74
69,159.74
70,159.74
71,159.74
72,159.74
73,159.74
74,159.74
75,159.74
76,159.74
77,152.09
78,152.09
79,152.09
80,152.09
81,139.54
82,139.54
83,131.81
84,131.81
85,119.71
86,119.71
87,110.26
88,110.26
89,98.54
90,98.54
91,98.54
92,98.54
93,98.54
94,98.54
95,81.9
96,81.9
97,81.9
98,72.83
99,57.46
100,55.9
101,43.39
102,30.38
103,30.38
104,12.62
105,12.62
106,12.62
107,12.62
108,12.62
109,12.62
110,12.62
111,12.62
112,12.62
113,12.62
114,12.62
115,12.62
116,12.62
117,12.62
118,12.62
