Time Interval,Agent 11
0,0.0
1,0.0
2,23.45
3,23.46
4,23.46
5,75.7
6,75.7
7,75.7
8,75.7
9,75.7
10,75.71
11,75.71
12,75.71
13,179.18
14,179.18
15,179.18
16,179.18
17,179.18
18,179.18
19,179.18
20,179.18
21,179.18
22,179.19
23,179.19
24,165.97
25,165.97
26,165.97
27,155.73
28,155.73
29,155.73
30,155.73
31,155.74
32,155.74
33,155.74
34,155.74
35,155.74
36,155.74
37,155.74
38,155.74
39,155.74
40,155.74
41,155.74
42,155.74
43,155.74
44,147.53
45,139.96
46,135.54
47,135.54
48,135.54
49,135.54
50,117.2
51,117.2
52,117.2
53,117.2
54,117.2
55,103.48
56,103.48
57,103.48
58,103.48
59,103.48
60,103.48
61,100.62
62,85.57
63,85.57
64,85.57
65,85.57
66,85.57
67,81.29
68,81.29
69,81.29
70,81.29
71,81.29
72,81.29
73,81.29
74,70.18
75,70.18
76,70.18
77,62.53
78,62.53
79,62.53
80,62.53
81,62.53
82,62.53
83,62.53
84,62.53
85,38.71
86,38.71
87,29.26
88,29.26
89,29.26
90,29.26
91,29.26
92,29.26
93,29.26
94,29.26
95,29.26
96,29.26
97,29.26
98,12.62
99,12.62
100,12.62
101,12.62
102,12.62
103,12.62
104,12.62
105,12.62
106,12.62
107,12.62
108,12.62
109,12.62
110,12.62
111,12.62
112,12.62
113,12.62
114,12.62
115,12.62
116,12.62
117,12.62
118,12.62
