Time Interval,Agent 20
0,0.0
1,0.0
2,23.45
3,23.46
4,23.46
5,93.5
6,93.5
7,93.51
8,93.51
9,93.51
10,93.51
11,93.51
12,93.51
13,93.52
14,93.52
15,93.52
16,93.52
17,93.52
18,93.52
19,93.52
20,93.52
21,93.52
22,180.6
23,180.6
24,167.38
25,167.38
26,167.38
27,157.13
28,157.13
29,157.13
30,157.13
31,157.15
32,157.15
33,157.15
34,157.15
35,157.15
36,157.15
37,157.15
38,157.15
39,157.15
40,157.15
41,157.15
42,157.15
43,157.15
44,141.53
45,141.53
46,137.12
47,115.93
48,115.93
49,115.93
50,97.6
51,97.6
52,97.6
53,97.6
54,97.6
55,87.09
56,87.09
57,87.09
58,87.09
59,87.09
60,87.09
61,87.09
62,87.09
63,87.09
64,87.1
65,87.1
66,87.1
67,87.1
68,87.1
69,87.1
70,87.1
71,87.1
72,87.1
73,87.1
74,87.1
75,87.1
76,87.1
77,87.1
78,87.1
79,87.1
80,87.1
81,87.1
82,87.11
83,87.11
84,87.11
85,81.68
86,81.68
87,81.68
88,81.68
89,56.23
90,56.23
91,30.34
92,30.34
93,30.35
94,16.93
95,16.93
96,16.93
97,16.93
98,0.0
99,0.0
100,0.0
101,0.0
102,0.0
103,0.0
104,0.0
105,0.0
106,0.0
107,0.0
108,0.0
109,0.0
110,0.0
111,0.0
112,0.0
113,0.0
114,0.0
115,0.0
116,0.0
117,0.0
118,0.0
