Time Interval,Agent 29
0,0.0
1,0.0
2,91.61
3,91.62
4,91.62
5,91.63
6,91.63
7,91.63
8,91.63
9,91.64
10,91.64
11,91.64
12,91.64
13,91.64
14,151.38
15,151.38
16,145.66
17,145.66
18,85.42
19,85.42
20,122.09
21,122.1
22,122.1
23,122.1
24,122.1
25,122.1
26,122.1
27,122.1
28,122.1
29,122.1
30,122.1
31,122.11
32,122.11
33,122.11
34,122.11
35,122.11
36,122.11
37,122.11
38,122.11
39,122.11
40,122.11
41,122.11
42,122.11
43,122.11
44,122.11
45,122.11
46,122.12
47,122.12
48,122.12
49,122.12
50,122.12
51,122.12
52,122.12
53,122.12
54,122.12
55,122.12
56,122.12
57,122.12
58,122.12
59,122.12
60,122.12
61,122.12
62,122.12
63,122.13
64,122.13
65,122.13
66,122.13
67,122.13
68,122.13
69,122.13
70,122.13
71,122.13
72,122.13
73,122.13
74,122.13
75,122.13
76,122.13
77,122.13
78,122.13
79,122.13
80,122.13
81,122.13
82,110.32
83,110.32
84,83.23
85,83.23
86,83.23
87,83.23
88,83.23
89,69.55
90,65.18
91,65.18
92,65.18
93,47.56
94,37.76
95,29.49
96,29.49
97,29.49
98,22.99
99,22.99
100,8.89
101,0.0
102,0.0
103,0.0
104,0.0
105,0.0
106,0.0
107,0.0
108,0.0
109,0.0
110,0.0
111,0.0
112,0.0
113,0.0
114,0.0
115,0.0
116,0.0
117,0.0
118,0.0
