Time Interval,Agent 1
0,0.0
1,0.0
2,23.45
3,23.46
4,23.46
5,109.95
6,109.95
7,109.96
8,109.96
9,109.96
10,109.97
11,109.97
12,109.97
13,109.98
14,109.98
15,109.98
16,109.98
17,109.98
18,109.98
19,109.98
20,109.98
21,109.98
22,109.99
23,109.99
24,221.8
25,221.8
26,221.8
27,211.55
28,211.55
29,211.55
30,211.55
31,211.57
32,211.57
33,211.57
34,211.57
35,211.57
36,211.57
37,211.57
38,211.57
39,211.57
40,211.57
41,211.57
42,211.57
43,211.57
44,211.57
45,188.37
46,175.75
47,175.75
48,175.75
49,175.75
50,157.42
51,157.42
52,154.2
53,154.2
54,154.2
55,143.69
56,143.69
57,125.04
58,125.04
59,125.04
60,125.04
61,125.04
62,125.04
63,125.04
64,125.05
65,125.05
66,125.05
67,125.05
68,125.05
69,125.05
70,125.05
71,125.05
72,125.05
73,125.05
74,125.05
75,125.05
76,125.05
77,125.05
78,125.05
79,125.05
80,125.05
81,125.05
82,125.06
83,125.06
84,125.06
85,125.06
86,125.06
87,125.06
88,125.06
89,125.06
90,125.06
91,125.06
92,125.06
93,125.07
94,125.07
95,125.07
96,125.07
97,125.07
98,102.81
99,84.57
100,84.57
101,64.18
102,42.93
103,29.49
104,18.9
105,18.9
106,0.0
107,0.0
108,0.0
109,0.0
110,0.0
111,0.0
112,0.0
113,0.0
114,0.0
115,0.0
116,0.0
117,0.0
118,0.0
