Time Interval,Agent 12
0,0.0
1,0.0
2,91.61
3,91.62
4,91.62
5,91.63
6,91.63
7,91.63
8,91.63
9,91.64
10,91.64
11,91.64
12,91.64
13,91.64
14,159.6
15,159.6
16,153.88
17,153.88
18,93.65
19,93.65
20,93.65
21,93.65
22,93.65
23,212.04
24,212.04
25,212.04
26,212.04
27,212.04
28,212.04
29,212.04
30,212.04
31,212.05
32,212.05
33,212.05
34,212.05
35,212.05
36,212.05
37,212.05
38,212.05
39,212.05
40,212.05
41,212.05
42,212.05
43,212.05
44,212.05
45,212.05
46,212.07
47,212.07
48,212.07
49,212.07
50,212.07
51,212.07
52,212.07
53,212.07
54,212.07
55,212.07
56,212.07
57,212.07
58,212.07
59,212.07
60,212.07
61,212.07
62,212.07
63,212.09
64,212.09
65,212.09
66,212.09
67,212.09
68,212.09
69,212.09
70,212.09
71,212.09
72,212.09
73,212.09
74,212.09
75,212.09
76,212.09
77,212.09
78,212.09
79,212.09
80,212.09
81,212.09
82,212.11
83,212.11
84,212.11
85,204.82
86,204.82
87,204.82
88,199.39
89,173.94
90,159.08
91,130.3
92,130.3
93,116.83
94,91.26
95,91.26
96,80.06
97,80.06
98,32.59
99,14.35
100,14.35
101,14.35
102,14.35
103,0.0
104,0.0
105,0.0
106,0.0
107,0.0
108,0.0
109,0.0
110,0.0
111,0.0
112,0.0
113,0.0
114,0.0
115,0.0
116,0.0
117,0.0
118,0.0
