job_id,wait_time
99,10.050792217254639
98,23.604753732681274
97,43.125749588012695
96,43.18298673629761
95,120.8529360294342
94,355.1891436576843
93,590.271369934082
92,589.9359166622162
91,1171.471114397049
90,1005.0988569259644
89,90.1036627292633
88,579.4477002620697
87,1171.5715718269348
86,1517.8620855808258
85,1251.2047555446625
84,315.6182370185852
83,870.7812631130219
82,484.17901849746704
81,870.815749168396
80,1517.9169328212738
79,1514.0164325237274
78,590.0158543586731
77,590.0206916332245
76,590.0263621807098
75,1794.7667269706726
74,1794.774528503418
73,1513.975278377533
72,1514.0371758937836
71,909.5668032169342
70,1524.9436547756195
69,577.7025258541107
68,866.1637380123138
67,1277.153561115265
66,590.043877363205
65,865.982711315155
64,865.9890360832214
63,577.7129278182983
62,866.0249555110931
61,119.98809099197388
60,1495.0407266616821
59,1164.9038798809052
58,585.1112704277039
57,1164.9101433753967
56,1171.5922532081604
55,318.44616436958313
54,245.04091429710388
53,245.0590443611145
52,318.4539842605591
51,1507.7313697338104
50,318.44924092292786
49,1190.4024093151093
48,124.78310966491699
47,1190.4138884544373
46,1174.2098207473755
45,907.3567461967468
44,1190.359310388565
43,1171.3917219638824
42,120.65962362289429
41,319.72311091423035
40,865.8997983932495
39,865.8804929256439
38,1171.25967669487
37,319.74024844169617
36,905.1720848083496
35,120.72112584114075
34,1171.3633024692535
33,120.82407999038696
32,120.71593022346497
31,120.79077982902527
30,1513.965737581253
29,590.1346333026886
28,866.1963019371033
27,1525.0216460227966
26,1171.3838312625885
25,585.1358811855316
24,865.7996876239777
23,1164.8893239498138
22,1905.0706708431244
21,1720.2449679374695
20,319.5613307952881
19,1583.53284573555
18,319.7794396877289
17,319.7915732860565
16,1760.225733757019
15,319.8228075504303
14,319.8376774787903
13,865.7191073894501
12,1513.934159040451
11,1518.4967348575592
10,666.883665561676
9,1794.6449756622314
8,874.5572965145111
7,1010.7452764511108
6,1582.7889127731323
5,1071.2387900352478
4,666.7579212188721
3,1175.718046426773
2,1175.7219746112823
1,874.1495597362518
0,1582.7957005500793
