Time Interval,Agent 20
0,0.0
1,0.0
2,0.0
3,41.1
4,41.1
5,41.1
6,41.11
7,41.11
8,41.11
9,41.11
10,41.11
11,41.11
12,41.11
13,41.11
14,41.11
15,62.41
16,62.41
17,62.41
18,52.15
19,32.83
20,32.83
21,32.83
22,32.83
23,32.83
24,67.77
25,67.77
26,67.77
27,67.77
28,67.77
29,67.77
30,67.77
31,67.77
32,67.77
33,67.77
34,67.77
35,67.77
36,67.77
37,67.77
38,67.77
39,67.77
40,67.77
41,67.78
42,67.78
43,67.78
44,67.78
45,67.78
46,67.78
47,67.78
48,67.78
49,67.78
50,67.78
51,67.78
52,67.78
53,67.78
54,67.78
55,67.78
56,67.78
57,67.78
58,67.78
59,67.78
60,67.78
61,67.78
62,67.78
63,67.78
64,67.78
65,67.79
66,67.79
67,67.79
68,67.79
69,67.79
70,55.5
71,55.5
72,34.95
73,34.95
74,34.95
75,34.95
76,34.95
77,34.95
78,34.95
79,34.95
80,34.95
81,24.35
82,24.35
83,24.35
84,24.35
85,24.35
86,0.0
87,0.0
88,0.0
89,0.0
90,0.0
91,0.0
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,0.0
99,0.0
100,0.0
101,0.0
102,0.0
103,0.0
104,0.0
105,0.0
106,0.0
107,0.0
108,0.0
109,0.0
110,0.0
111,0.0
112,0.0
113,0.0
114,0.0
