Time Interval,Agent 27
0,0.0
1,0.0
2,0.0
3,6.44
4,9.69
5,9.69
6,9.69
7,9.69
8,36.14
9,36.14
10,36.14
11,36.14
12,36.14
13,36.14
14,36.14
15,36.14
16,36.14
17,36.14
18,68.23
19,68.23
20,68.23
21,68.23
22,68.23
23,68.23
24,68.24
25,68.24
26,68.24
27,68.24
28,68.24
29,64.99
30,64.99
31,64.99
32,64.99
33,64.99
34,64.99
35,64.99
36,64.99
37,64.99
38,64.99
39,64.99
40,64.99
41,65.0
42,65.0
43,65.0
44,53.86
45,49.53
46,49.53
47,70.9
48,70.9
49,70.9
50,70.9
51,70.9
52,70.9
53,70.9
54,70.9
55,70.9
56,70.9
57,70.9
58,70.9
59,70.9
60,70.9
61,70.9
62,70.9
63,70.9
64,70.9
65,70.91
66,70.91
67,70.91
68,70.91
69,70.91
70,70.91
71,70.91
72,70.91
73,70.91
74,70.91
75,70.91
76,70.91
77,70.91
78,70.91
79,70.91
80,70.91
81,70.91
82,70.91
83,70.91
84,70.91
85,70.91
86,32.37
87,32.37
88,32.37
89,32.37
90,32.37
91,32.37
92,32.37
93,24.99
94,13.54
95,13.54
96,0.0
97,0.0
98,0.0
99,0.0
100,0.0
101,0.0
102,0.0
103,0.0
104,0.0
105,0.0
106,0.0
107,0.0
108,0.0
109,0.0
110,0.0
111,0.0
112,0.0
113,0.0
114,0.0
