Time Interval,Agent 29
0,0.0
1,0.0
2,0.0
3,6.44
4,6.44
5,40.67
6,40.67
7,40.67
8,40.67
9,40.67
10,40.67
11,40.67
12,40.68
13,40.68
14,40.68
15,40.68
16,40.68
17,40.68
18,34.24
19,34.24
20,34.24
21,34.24
22,34.24
23,34.24
24,34.24
25,34.24
26,34.24
27,34.25
28,77.9
29,59.52
30,59.52
31,51.25
32,43.66
33,43.66
34,43.66
35,43.66
36,43.66
37,43.66
38,43.66
39,43.66
40,43.66
41,43.66
42,43.66
43,43.66
44,43.66
45,43.66
46,43.66
47,43.66
48,43.66
49,43.66
50,43.66
51,70.34
52,70.34
53,70.34
54,70.34
55,70.34
56,70.34
57,70.34
58,70.34
59,70.34
60,70.34
61,70.34
62,70.34
63,70.34
64,70.34
65,70.34
66,70.34
67,70.34
68,70.34
69,70.34
70,70.34
71,70.34
72,70.34
73,70.34
74,70.34
75,70.35
76,70.35
77,53.7
78,38.79
79,38.79
80,38.79
81,26.69
82,26.69
83,26.69
84,26.69
85,26.69
86,26.69
87,26.69
88,26.69
89,26.69
90,26.69
91,26.69
92,26.69
93,26.69
94,26.69
95,26.69
96,0.0
97,0.0
98,0.0
99,0.0
100,0.0
101,0.0
102,0.0
103,0.0
104,0.0
105,0.0
106,0.0
107,0.0
108,0.0
109,0.0
110,0.0
111,0.0
112,0.0
113,0.0
114,0.0
