job_id,wait_time
73,0.8012888431549072
70,2.114504098892212
37,1.3293602466583252
90,0.47173428535461426
91,0.1761941909790039
28,0.8680276870727539
7,1.0384631156921387
13,2.765594244003296
46,0.8191921710968018
21,4.7375898361206055
43,2.326995372772217
2,3.9787564277648926
96,2.872368574142456
23,3.7574245929718018
22,4.088104248046875
53,2.2648448944091797
57,0.43355774879455566
78,2.8708627223968506
71,1.7686288356781006
5,2.101477861404419
45,1.0811975002288818
51,4.065681219100952
81,0.774254322052002
72,1.0399725437164307
94,3.608069658279419
58,4.596941709518433
36,1.446110486984253
83,4.966363906860352
56,1.1540608406066895
11,4.100879192352295
26,2.2460334300994873
31,4.305137395858765
24,3.194793939590454
19,0.6270878314971924
39,0.19956493377685547
18,1.2035801410675049
42,2.4954607486724854
64,0.758277177810669
77,3.0916872024536133
62,1.9885077476501465
65,0.060842037200927734
54,1.964475154876709
55,1.7347140312194824
80,1.7507026195526123
68,3.1136510372161865
79,2.4780051708221436
61,2.782583713531494
0,0.011960506439208984
89,1.3844728469848633
25,2.8923232555389404
59,3.9813742637634277
16,1.8099908828735352
52,3.226865768432617
20,0.4252760410308838
14,2.1540842056274414
8,0.681204080581665
3,3.344517946243286
44,2.0364105701446533
32,3.9104020595550537
74,0.43103623390197754
29,0.7060976028442383
47,0.38533711433410645
50,4.213916063308716
41,3.393883228302002
86,3.163794994354248
9,0.15326690673828125
76,3.9328408241271973
88,1.8686490058898926
35,1.9015207290649414
87,2.548701047897339
99,1.6625711917877197
49,4.7999231815338135
12,3.452406167984009
60,3.383863925933838
40,4.365319728851318
15,1.9265329837799072
67,3.5425004959106445
63,1.743788242340088
6,1.192521572113037
34,2.663595199584961
17,1.4016375541687012
48,0.1265254020690918
82,0.2858283519744873
97,2.303248167037964
30,4.730186223983765
66,4.081834554672241
75,4.6247828006744385
93,3.935502529144287
27,1.6323490142822266
33,3.190674304962158
95,3.1982839107513428
1,4.2349629402160645
4,2.781822681427002
69,2.8547444343566895
10,4.938403367996216
92,4.624948263168335
98,1.9317612648010254
85,3.507143974304199
84,4.182037353515625
38,0.6600253582000732
