Time Interval,Agent 9
0,0.0
1,0.0
2,56.44
3,56.45
4,56.45
5,56.45
6,56.45
7,56.45
8,41.85
9,29.19
10,29.19
11,59.57
12,50.37
13,50.37
14,50.38
15,50.38
16,50.38
17,50.38
18,50.38
19,50.38
20,50.38
21,50.38
22,50.38
23,50.38
24,50.38
25,50.38
26,50.38
27,50.38
28,50.38
29,50.38
30,50.39
31,50.39
32,50.39
33,50.39
34,122.64
35,122.64
36,122.64
37,122.64
38,122.64
39,122.64
40,122.64
41,122.65
42,122.65
43,122.65
44,122.65
45,122.65
46,122.65
47,122.65
48,122.65
49,122.65
50,122.66
51,122.66
52,122.66
53,122.66
54,122.66
55,122.66
56,122.66
57,122.66
58,122.67
59,122.67
60,122.67
61,122.67
62,122.67
63,122.67
64,122.67
65,122.67
66,122.67
67,122.67
68,122.67
69,122.67
70,122.67
71,122.67
72,122.67
73,122.67
74,122.67
75,122.67
76,122.67
77,122.67
78,88.94
79,88.94
80,88.94
81,88.94
82,88.94
83,77.51
84,77.51
85,77.51
86,77.51
87,77.51
88,59.24
89,27.44
90,19.62
91,5.25
92,5.25
93,5.25
94,0.0
95,0.0
96,0.0
97,0.0
98,0.0
99,0.0
100,0.0
101,0.0
102,0.0
103,0.0
104,0.0
105,0.0
106,0.0
107,0.0
108,0.0
109,0.0
110,0.0
111,0.0
112,0.0
113,0.0
114,0.0
115,0.0
116,0.0
117,0.0
118,0.0
119,0.0
120,0.0
121,0.0
122,0.0
123,0.0
124,0.0
125,0.0
126,0.0
127,0.0
128,0.0
