Time Interval,Agent 11
0,0.0
1,0.0
2,56.44
3,56.45
4,56.45
5,56.45
6,56.45
7,56.45
8,41.85
9,29.19
10,29.19
11,29.19
12,29.19
13,49.76
14,49.77
15,43.99
16,34.79
17,34.79
18,34.79
19,34.8
20,89.71
21,89.71
22,89.71
23,89.71
24,89.72
25,89.72
26,89.72
27,89.72
28,89.72
29,89.72
30,89.73
31,89.73
32,89.74
33,89.74
34,89.74
35,89.74
36,89.74
37,89.74
38,89.74
39,89.74
40,89.74
41,89.75
42,89.75
43,89.75
44,89.75
45,89.75
46,89.75
47,89.75
48,89.75
49,89.75
50,77.87
51,77.87
52,77.87
53,77.87
54,77.87
55,77.87
56,67.72
57,67.72
58,67.73
59,67.73
60,67.73
61,67.73
62,67.73
63,67.73
64,67.73
65,67.73
66,67.73
67,67.73
68,67.73
69,67.73
70,67.73
71,67.73
72,67.73
73,63.22
74,63.22
75,63.22
76,63.22
77,63.22
78,63.22
79,63.22
80,63.22
81,63.22
82,63.22
83,54.94
84,54.94
85,54.94
86,54.94
87,54.94
88,54.94
89,54.94
90,54.94
91,54.94
92,54.94
93,54.94
94,54.94
95,54.95
96,54.95
97,31.84
98,31.84
99,24.64
100,24.64
101,11.28
102,11.28
103,11.28
104,11.28
105,11.28
106,11.28
107,11.28
108,11.28
109,11.28
110,11.28
111,11.28
112,11.28
113,11.28
114,11.28
115,11.28
116,11.28
117,11.28
118,11.28
119,11.28
120,11.28
121,11.28
122,11.28
123,11.28
124,11.28
125,11.28
126,11.28
127,11.28
128,11.28
