Time Interval,Agent 18
0,0.0
1,0.0
2,24.48
3,24.48
4,24.48
5,24.48
6,24.48
7,24.48
8,24.48
9,24.48
10,24.48
11,76.04
12,76.04
13,76.04
14,76.04
15,76.04
16,65.78
17,65.78
18,65.78
19,65.78
20,65.78
21,65.78
22,65.78
23,65.78
24,65.79
25,65.79
26,65.79
27,65.79
28,65.79
29,65.79
30,65.79
31,65.79
32,65.8
33,65.8
34,65.8
35,65.8
36,65.8
37,65.8
38,65.8
39,65.8
40,65.8
41,65.8
42,65.8
43,65.8
44,65.8
45,65.8
46,65.8
47,65.8
48,65.8
49,65.8
50,65.81
51,65.81
52,50.52
53,44.47
54,112.4
55,112.4
56,112.4
57,112.4
58,112.41
59,112.41
60,112.41
61,97.7
62,97.7
63,97.7
64,97.7
65,97.7
66,97.7
67,89.96
68,89.96
69,89.96
70,89.96
71,89.96
72,89.96
73,89.96
74,89.96
75,89.96
76,89.96
77,89.96
78,89.96
79,89.96
80,89.96
81,78.54
82,78.54
83,78.54
84,78.54
85,78.54
86,78.54
87,78.54
88,78.54
89,78.54
90,78.54
91,78.54
92,78.54
93,78.54
94,78.54
95,78.54
96,78.54
97,78.54
98,78.54
99,78.54
100,78.54
101,67.94
102,43.44
103,17.81
104,17.81
105,0.0
106,0.0
107,0.0
108,0.0
109,0.0
110,0.0
111,0.0
112,0.0
113,0.0
114,0.0
115,0.0
116,0.0
117,0.0
118,0.0
119,0.0
120,0.0
121,0.0
122,0.0
123,0.0
124,0.0
125,0.0
126,0.0
127,0.0
128,0.0
