Time Interval,Agent 2
0,0.0
1,0.0
2,0.0
3,16.7
4,16.7
5,16.7
6,16.7
7,16.7
8,16.7
9,16.7
10,63.44
11,63.44
12,63.44
13,63.44
14,63.45
15,63.45
16,53.19
17,53.19
18,53.19
19,53.19
20,53.19
21,53.19
22,53.19
23,46.75
24,46.75
25,46.75
26,46.75
27,46.75
28,46.75
29,60.46
30,60.46
31,60.46
32,60.47
33,60.47
34,60.47
35,60.47
36,60.47
37,60.47
38,60.47
39,60.47
40,60.47
41,60.47
42,60.47
43,60.47
44,57.56
45,57.56
46,57.56
47,89.18
48,89.18
49,89.18
50,89.19
51,89.19
52,79.71
53,79.71
54,79.71
55,79.71
56,79.71
57,79.71
58,79.71
59,79.72
60,79.72
61,79.72
62,79.72
63,79.72
64,79.72
65,68.58
66,68.58
67,68.58
68,68.58
69,68.58
70,68.58
71,68.58
72,68.58
73,68.58
74,68.58
75,60.98
76,60.98
77,60.98
78,60.98
79,60.98
80,45.35
81,45.35
82,45.35
83,45.35
84,45.35
85,45.35
86,45.35
87,45.35
88,45.35
89,45.35
90,45.35
91,45.35
92,45.35
93,45.35
94,45.35
95,37.01
96,37.01
97,37.01
98,37.01
99,37.01
100,30.04
101,30.04
102,13.72
103,13.72
104,0.0
105,0.0
106,0.0
107,0.0
108,0.0
109,0.0
110,0.0
111,0.0
112,0.0
113,0.0
114,0.0
115,0.0
116,0.0
117,0.0
118,0.0
119,0.0
120,0.0
121,0.0
122,0.0
123,0.0
124,0.0
125,0.0
126,0.0
127,0.0
128,0.0
