Time Interval,Agent 0,Agent 3,Agent 2,Agent 1,Agent 4
0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0
3,83.15623033955757,0.0,36.63359434378046,0.0,0.0
4,83.15623033955757,46.17798769736894,36.63359434378046,0.0,0.0
5,26.480151620518637,29.245908260706077,29.121680591498574,17.36740563723405,43.36669488545159
6,26.480151620518637,29.245908260706077,29.121680591498574,76.3793572852678,26.180842139295862
7,26.480151620518637,29.245908260706077,29.121680591498574,76.3793572852678,26.180842139295862
8,53.210454627714846,69.08543045560926,63.87117804807399,58.52635131110998,35.8558650759213
9,106.02343467547942,57.87950193974656,63.87117804807399,27.65118639429158,35.8558650759213
10,102.08822268329584,65.092078158362,63.87117804807399,61.16599597421455,94.1261751209579
11,100.17378173884224,65.092078158362,55.030715193155785,61.16599597421455,94.1261751209579
12,100.17378173884224,57.76427869123639,80.05044916127463,96.53104420848436,94.1261751209579
13,79.29313166828322,57.76427869123639,80.05044916127463,96.53104420848436,75.60024780063641
14,46.374534211457394,133.11165827741283,133.05953509791797,82.21666053368955,63.502282779167444
15,96.60111446876392,112.78141062294488,133.05953509791797,82.21666053368955,79.91912733762145
16,96.60111446876392,112.78141062294488,133.05953509791797,82.21666053368955,104.01810851895337
17,96.60111446876392,93.90751366187725,114.18563813685032,101.57629193112916,104.01810851895337
18,129.49124945098183,113.16533531896461,96.33923649789564,132.3425662290628,90.21372606366384
19,129.49124945098183,105.07343801693828,111.79446180709974,132.3425662290628,127.63910223141107
20,84.68912040426038,96.45903426340456,100.33996418522173,104.07996349283327,123.78784447479028
21,126.33013657335393,125.66932039690506,100.33996418522173,97.4867787193493,123.78784447479028
22,150.34370532872973,188.52463718138952,167.58801474993305,125.91842931265279,151.60640527421853
23,107.7445277503269,188.52463718138952,167.58801474993305,149.81973503411777,151.3530491886036
24,141.57959742988325,126.71541684079324,138.91855123980474,113.08000376486805,141.7838347839774
25,144.5383731168168,175.360395392046,123.28401691251457,151.4496229105337,133.8635880894039
26,149.33534501471166,144.16842576866296,113.99020555936751,127.98672143096181,164.35771425715112
27,117.52772862031733,113.87477925044153,113.99020555936751,127.98672143096181,122.39579384121473
28,117.52772862031733,113.87477925044153,113.99020555936751,103.50051857334898,68.90057571993353
29,106.14997334974288,85.53707257807577,113.99020555936751,103.50051857334898,68.90057571993353
30,76.86344006653286,63.477497125146655,113.99020555936751,50.073151846841476,46.771476019704934
31,55.435267211719705,63.477497125146655,91.93063010643839,41.70812537932286,18.30369081145314
32,24.925736662925214,63.477497125146655,83.59663098895426,41.70812537932286,18.30369081145314
33,24.925736662925214,55.14349800766251,83.59663098895426,18.30369081145314,18.30369081145314
34,24.925736662925214,55.14349800766251,83.59663098895426,18.30369081145314,18.30369081145314
35,24.925736662925214,55.14349800766251,83.59663098895426,18.30369081145314,18.30369081145314
36,24.925736662925214,55.14349800766251,83.59663098895426,18.30369081145314,18.30369081145314
37,7.14918918149524,36.892094026823024,65.34522700811476,0.0,0.0
38,7.14918918149524,36.892094026823024,65.34522700811476,0.0,0.0
39,7.14918918149524,36.892094026823024,65.34522700811476,0.0,0.0
40,7.14918918149524,36.892094026823024,65.34522700811476,0.0,0.0
41,7.14918918149524,36.892094026823024,65.34522700811476,0.0,0.0
42,7.14918918149524,36.892094026823024,65.34522700811476,0.0,0.0
43,7.14918918149524,36.892094026823024,65.34522700811476,0.0,0.0
44,7.14918918149524,36.892094026823024,65.34522700811476,0.0,0.0
45,7.14918918149524,36.892094026823024,65.34522700811476,0.0,0.0
46,7.14918918149524,36.892094026823024,65.34522700811476,0.0,0.0
47,7.14918918149524,36.892094026823024,65.34522700811476,0.0,0.0
48,7.14918918149524,36.892094026823024,65.34522700811476,0.0,0.0
49,7.14918918149524,36.892094026823024,65.34522700811476,0.0,0.0
50,7.14918918149524,36.892094026823024,65.34522700811476,0.0,0.0
51,7.14918918149524,36.892094026823024,65.34522700811476,0.0,0.0
52,7.14918918149524,36.892094026823024,65.34522700811476,0.0,0.0
53,7.14918918149524,36.892094026823024,65.34522700811476,0.0,0.0
54,7.14918918149524,36.892094026823024,65.34522700811476,0.0,0.0
55,7.14918918149524,36.892094026823024,65.34522700811476,0.0,0.0
56,7.14918918149524,36.892094026823024,65.34522700811476,0.0,0.0
57,7.14918918149524,36.892094026823024,65.34522700811476,0.0,0.0
58,7.14918918149524,36.892094026823024,65.34522700811476,0.0,0.0
59,7.14918918149524,36.892094026823024,65.34522700811476,0.0,0.0
60,7.14918918149524,36.892094026823024,65.34522700811476,0.0,0.0
61,7.14918918149524,36.892094026823024,65.34522700811476,0.0,0.0
62,7.14918918149524,36.892094026823024,65.34522700811476,0.0,0.0
63,7.14918918149524,36.892094026823024,65.34522700811476,0.0,0.0
64,7.14918918149524,36.892094026823024,65.34522700811476,0.0,0.0
65,7.14918918149524,36.892094026823024,65.34522700811476,0.0,0.0
66,7.14918918149524,36.892094026823024,65.34522700811476,0.0,0.0
67,7.14918918149524,36.892094026823024,65.34522700811476,0.0,0.0
68,7.14918918149524,36.892094026823024,65.34522700811476,0.0,0.0
69,7.14918918149524,36.892094026823024,65.34522700811476,0.0,0.0
70,7.14918918149524,,,,
