Time Interval,Agent 0,Agent 4,Agent 1,Agent 3,Agent 2
0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0
3,17.304234954765963,27.843199233716476,0.0,17.685683259606673,24.17462559292224
4,17.304234954765963,27.843199233716476,28.726391292770604,16.237809785215585,24.17462559292224
5,17.304234954765963,21.57215836526181,0.0,35.038479987208866,24.17462559292224
6,17.304234954765963,21.57215836526181,28.726391292770604,18.800670201993285,24.17462559292224
7,43.4863248983873,21.57215836526181,28.726391292770604,38.67775808772585,24.17462559292224
8,43.4863248983873,41.4566091954023,28.726391292770604,38.67775808772585,41.91157997121995
9,60.58965517241379,41.4566091954023,48.917724004792966,38.67775808772585,41.91157997121995
10,60.58965517241379,38.60852490421455,48.917724004792966,38.67775808772585,30.434601343068802
11,60.58965517241379,54.490293742017876,20.19133271202237,66.55281804615467,48.73046820870863
12,50.61861806739216,54.490293742017876,58.39300359472773,27.875059958428825,48.73046820870863
13,50.61861806739216,54.490293742017876,72.2425276261483,0.0,18.295866865639823
14,54.245820768323064,40.95462962962962,72.2425276261483,27.875059958428825,27.45256888557267
15,54.245820768323064,40.95462962962962,56.000469311676206,27.875059958428825,27.45256888557267
16,38.03476792972335,33.173563218390804,49.050565836772726,54.38387118264669,51.44528859990406
17,38.03476792972335,42.27250957854406,49.050565836772726,54.38387118264669,50.80285935085008
18,38.03476792972335,42.27250957854406,49.050565836772726,26.508811224217872,50.80285935085008
19,35.761528123770816,42.27250957854406,58.0328751164958,44.95352688802431,50.80285935085008
20,45.25178969450635,42.27250957854406,52.52988616695513,44.95352688802431,50.80285935085008
21,40.28850137668808,78.24734993614304,52.52988616695513,44.95352688802431,48.96384240260087
22,76.134240199292,67.30434227330778,52.52988616695513,44.95352688802431,48.96384240260087
23,76.134240199292,72.67825670498084,52.52988616695513,68.70301923999361,58.44482891861642
24,76.134240199292,72.67825670498084,52.52988616695513,68.70301923999361,58.44482891861642
25,76.134240199292,72.67825670498084,72.55151444547997,68.70301923999361,58.44482891861642
26,65.44795463484988,66.3331417624521,72.55151444547997,50.258303576187174,85.06822602995256
27,65.44795463484988,66.3331417624521,72.55151444547997,73.96485769866226,85.06822602995256
28,65.44795463484988,66.3331417624521,72.55151444547997,73.96485769866226,85.06822602995256
