job_id,scheduling_latency
99,12.270441055297852
98,12.27074122428894
97,12.270988464355469
96,17.92392086982727
95,17.924095153808594
94,17.924285411834717
93,32.22890496253967
92,32.229132413864136
91,32.22941780090332
90,169.6576545238495
89,94.3120334148407
88,94.31233382225037
87,104.94122433662415
86,78.08716130256653
85,78.08742547035217
84,78.08768272399902
83,104.94146966934204
82,26.89715003967285
81,26.897490739822388
80,16.400898456573486
79,16.401133060455322
78,21.58377718925476
77,21.58400297164917
76,21.584218502044678
75,26.897773265838623
74,177.8128945827484
73,135.11507654190063
72,112.17166185379028
71,36.37706470489502
70,36.377352237701416
69,36.3776319026947
68,47.22684669494629
67,47.22710037231445
66,47.227298736572266
65,112.17191648483276
64,112.17214179039001
63,130.11432886123657
62,51.39948892593384
61,51.39975547790527
60,51.39996337890625
59,80.03924655914307
58,80.03960537910461
57,80.03985834121704
56,83.34807133674622
55,66.89716839790344
54,66.89741730690002
53,66.89773535728455
52,68.00078082084656
51,41.84769129753113
50,41.84793400764465
49,41.848143100738525
48,52.19310927391052
47,52.19336223602295
46,52.193615674972534
45,68.00106525421143
44,68.00136041641235
43,175.91431951522827
42,186.22169828414917
41,189.38493871688843
40,104.94213318824768
39,147.78179836273193
38,83.34846115112305
37,83.34865593910217
36,94.31308054924011
35,124.85908651351929
34,130.02156400680542
33,147.78211402893066
32,115.02047729492188
31,115.02076959609985
30,124.85937261581421
29,56.59827423095703
28,56.59850287437439
27,56.59867882728577
26,115.02108454704285
25,71.90131688117981
24,71.90153670310974
23,71.90175485610962
22,76.11926865577698
21,76.11951756477356
20,101.16652584075928
19,216.943421125412
18,145.77975010871887
17,185.02640461921692
16,154.58899402618408
15,145.78005719184875
14,165.64080095291138
13,88.92670512199402
12,88.92694354057312
11,62.3441801071167
10,62.34437036514282
9,62.34462642669678
8,109.510018825531
7,197.77534699440002
6,109.51028776168823
5,130.02215051651
4,227.14985489845276
3,155.02420568466187
2,230.1228575706482
1,202.25528287887573
0,136.42940258979797
