Time Interval,Agent 3
0,0.0
1,0.0
2,14.61
3,14.61
4,14.61
5,14.62
6,14.62
7,40.77
8,40.77
9,40.77
10,40.77
11,40.77
12,40.77
13,40.77
14,40.77
15,40.77
16,40.77
17,59.23
18,59.23
19,59.23
20,59.23
21,59.23
22,59.23
23,59.24
24,59.24
25,59.24
26,59.24
27,59.24
28,59.24
29,59.24
30,59.24
31,59.24
32,59.25
33,59.25
34,59.25
35,59.25
36,59.25
37,59.25
38,59.25
39,59.25
40,59.25
41,59.26
42,59.26
43,59.26
44,59.26
45,59.26
46,59.26
47,59.26
48,59.26
49,59.26
50,59.26
51,59.27
52,59.27
53,87.92
54,87.92
55,87.92
56,87.92
57,87.92
58,84.47
59,84.47
60,68.69
61,68.69
62,68.69
63,68.69
64,68.69
65,68.7
66,68.7
67,68.7
68,68.7
69,68.7
70,68.7
71,68.7
72,68.7
73,61.76
74,61.76
75,61.76
76,61.76
77,61.76
78,61.76
79,61.76
80,61.76
81,46.38
82,46.38
83,46.38
84,46.38
85,46.39
86,46.39
87,40.12
88,40.12
89,40.12
90,40.12
91,40.12
92,40.12
93,40.12
94,40.12
95,40.12
96,40.12
97,40.12
98,40.12
99,40.12
100,40.13
101,28.66
102,28.66
103,28.66
104,28.66
105,28.66
106,28.66
107,28.66
108,28.66
109,28.66
110,28.66
111,28.66
112,28.67
113,28.67
114,28.67
115,28.67
116,28.67
117,28.67
118,28.67
119,28.67
120,28.67
121,28.67
122,28.67
123,28.67
124,28.67
125,14.28
126,14.28
127,14.28
128,14.28
129,14.28
130,14.28
131,2.95
132,2.95
133,2.95
134,2.95
135,2.95
136,2.95
137,2.95
138,2.95
139,2.95
140,2.95
141,2.95
142,2.95
143,2.95
144,2.95
145,2.95
146,2.95
147,2.95
148,2.95
149,2.95
150,2.95
151,2.95
152,2.95
153,2.95
154,2.95
155,2.95
156,2.95
157,2.95
158,2.95
159,2.95
160,2.95
161,2.95
162,2.95
163,2.95
164,2.95
165,2.95
166,2.95
167,2.95
168,2.95
169,2.95
170,2.95
171,2.95
172,2.95
173,2.95
174,2.95
175,2.95
176,2.95
177,2.95
178,2.95
179,2.95
180,2.95
181,2.95
182,2.95
183,2.95
184,2.95
185,2.95
186,2.95
187,2.95
188,2.95
189,2.95
190,2.95
191,2.95
192,2.95
193,2.95
194,2.95
195,2.95
196,2.95
197,2.95
198,2.95
199,2.95
200,2.95
201,2.95
202,2.95
203,2.95
204,2.95
205,2.95
206,2.95
207,2.95
208,2.95
209,2.95
210,2.95
211,2.95
212,2.95
213,2.95
214,2.95
215,2.95
216,2.95
217,2.95
218,2.95
219,2.95
220,2.95
221,2.95
222,2.95
223,2.95
224,2.95
225,2.95
226,2.95
227,2.95
228,2.95
229,2.95
230,2.95
231,2.95
232,2.95
233,2.95
234,2.95
235,2.95
236,2.95
237,2.95
238,2.95
239,2.95
240,2.95
241,2.95
242,2.95
243,2.95
244,2.95
245,2.95
246,2.95
247,2.95
248,2.95
249,2.95
250,2.95
251,2.95
252,2.95
253,2.95
254,2.95
255,2.95
256,2.95
257,2.95
258,2.95
259,2.95
260,2.95
261,2.95
262,2.95
263,2.95
264,2.95
265,2.95
266,2.95
267,2.95
268,2.95
269,2.95
270,2.95
271,2.95
272,2.95
273,2.95
274,2.95
275,2.95
276,2.95
277,2.95
278,2.95
279,2.95
280,2.95
281,2.95
282,2.95
283,2.95
284,2.95
285,2.95
286,2.95
287,2.95
288,2.95
289,2.95
290,2.95
291,2.95
292,2.95
293,2.95
294,2.95
295,2.95
296,2.95
297,2.95
298,2.95
299,2.95
300,2.95
301,2.95
302,2.95
303,2.95
304,2.95
305,2.95
306,2.95
307,2.95
308,2.95
309,2.95
310,2.95
311,2.95
312,2.95
313,2.95
314,2.95
315,2.95
316,2.95
317,2.95
318,2.95
319,2.95
320,2.95
321,2.95
322,2.95
323,2.95
324,2.95
325,2.95
326,2.95
327,2.95
328,2.95
329,2.95
330,2.95
331,2.95
332,2.95
333,2.95
334,2.95
335,2.95
336,2.95
337,2.95
338,2.95
339,2.95
340,2.95
341,2.95
342,2.95
343,2.95
344,2.95
345,2.95
346,2.95
347,2.95
348,2.95
349,2.95
350,2.95
351,2.95
352,2.95
353,2.95
354,2.95
355,2.95
356,2.95
357,2.95
358,2.95
359,2.95
360,2.95
361,2.95
362,2.95
363,2.95
364,2.95
365,2.95
366,2.95
367,2.95
368,2.95
369,2.95
370,2.95
371,2.95
372,2.95
373,2.95
374,2.95
375,2.95
376,2.95
377,2.95
378,2.95
379,2.95
380,2.95
381,2.95
382,2.95
383,2.95
384,2.95
385,2.95
386,2.95
387,2.95
388,2.95
389,2.95
390,2.95
391,2.95
392,2.95
393,2.95
394,2.95
395,2.95
396,2.95
397,2.95
398,2.95
399,2.95
400,2.95
401,2.95
402,2.95
403,2.95
404,2.95
405,2.95
406,2.95
407,2.95
408,2.95
409,2.95
410,2.95
411,2.95
412,2.95
413,2.95
414,2.95
415,2.95
416,2.95
417,2.95
418,2.95
419,2.95
420,2.95
421,2.95
422,2.95
423,2.95
424,2.95
425,2.95
426,2.95
427,2.95
428,2.95
429,2.95
430,2.95
431,2.95
432,2.95
433,2.95
434,2.95
435,2.95
436,2.95
437,2.95
438,2.95
439,2.95
440,2.95
441,2.95
442,2.95
443,2.95
444,2.95
445,2.95
446,2.95
447,2.95
448,2.95
449,2.95
450,2.95
451,2.95
452,2.95
453,2.95
454,2.95
455,2.95
456,2.95
457,2.95
458,2.95
459,2.95
460,2.95
461,2.95
462,2.95
463,2.95
464,2.95
465,2.95
466,2.95
467,2.95
468,2.95
469,2.95
470,2.95
471,2.95
472,2.95
473,2.95
474,2.95
475,2.95
476,2.95
477,2.95
478,2.95
479,2.95
480,2.95
481,2.95
482,2.95
483,2.95
484,2.95
485,2.95
486,2.95
487,2.95
488,2.95
489,2.95
490,2.95
491,2.95
492,2.95
493,2.95
494,2.95
495,2.95
496,2.95
497,2.95
498,2.95
499,2.95
500,2.95
501,2.95
502,2.95
503,2.95
504,2.95
505,2.95
506,2.95
507,2.95
508,2.95
509,2.95
510,2.95
511,2.95
512,2.95
513,2.95
514,2.95
515,2.95
516,2.95
517,2.95
518,2.95
519,2.95
520,2.95
521,2.95
522,2.95
523,2.95
524,2.95
525,2.95
526,2.95
527,2.95
528,2.95
529,2.95
530,2.95
531,2.95
532,2.95
533,2.95
534,2.95
535,2.95
536,2.95
537,2.95
538,2.95
539,2.95
540,2.95
541,2.95
542,2.95
543,2.95
544,2.95
545,2.95
546,2.95
547,2.95
548,2.95
549,2.95
550,2.95
551,2.95
552,2.95
553,2.95
554,2.95
555,2.95
556,2.95
557,2.95
558,2.95
559,2.95
560,2.95
561,2.95
562,2.95
563,2.95
564,2.95
565,2.95
566,2.95
567,2.95
568,2.95
569,2.95
570,2.95
