Time Interval,Agent 21
0,0.0
1,0.0
2,0.0
3,21.06
4,21.06
5,21.06
6,21.06
7,21.06
8,21.06
9,46.14
10,46.14
11,46.14
12,46.14
13,46.14
14,46.14
15,46.14
16,46.14
17,76.48
18,76.48
19,76.48
20,76.48
21,76.48
22,76.48
23,76.48
24,76.48
25,76.48
26,70.04
27,70.04
28,70.04
29,70.04
30,70.04
31,70.04
32,70.04
33,70.05
34,70.05
35,70.05
36,70.05
37,70.05
38,70.05
39,70.05
40,70.05
41,70.05
42,70.05
43,70.05
44,70.05
45,70.06
46,70.06
47,70.06
48,70.06
49,70.06
50,70.06
51,70.06
52,70.06
53,70.06
54,70.06
55,70.06
56,70.06
57,70.06
58,70.06
59,70.06
60,70.06
61,70.06
62,70.06
63,70.06
64,70.06
65,70.07
66,70.07
67,70.07
68,53.41
69,43.92
70,43.92
71,43.92
72,43.92
73,43.92
74,43.92
75,43.92
76,43.92
77,43.92
78,43.92
79,43.92
80,43.92
81,43.92
82,43.92
83,43.92
84,43.92
85,43.93
86,43.93
87,43.93
88,43.93
89,40.95
90,40.95
91,40.95
92,40.96
93,40.96
94,40.96
95,40.96
96,40.96
97,28.32
98,28.32
99,28.32
100,28.32
101,28.32
102,28.32
103,28.32
104,28.32
105,28.32
106,28.32
107,28.32
108,28.32
109,28.32
110,28.32
111,28.32
112,28.32
113,28.32
114,28.32
115,28.32
116,28.32
117,28.32
118,28.32
119,28.32
120,28.32
121,28.32
122,28.32
123,28.32
124,28.32
125,28.33
126,28.33
127,28.33
128,28.33
129,28.33
130,28.33
131,16.21
132,16.21
133,16.21
134,16.21
135,16.21
136,16.21
137,16.21
138,16.21
139,16.21
140,16.21
141,16.21
142,16.21
143,16.21
144,16.21
145,16.21
146,16.21
147,16.21
148,16.21
149,16.21
150,16.21
151,16.21
152,16.21
153,16.21
154,16.21
155,16.21
156,16.21
157,16.21
158,16.21
159,16.21
160,16.21
161,16.21
162,16.21
163,16.21
164,16.21
165,16.21
166,16.21
167,16.21
168,16.21
169,16.21
170,16.21
171,16.21
172,16.21
173,16.21
174,16.21
175,16.21
176,16.21
177,16.21
178,16.21
179,16.21
180,16.21
181,16.21
182,16.21
183,16.21
184,16.21
185,16.21
186,16.21
187,16.21
188,16.21
189,16.21
190,16.21
191,16.21
192,16.21
193,16.21
194,16.21
195,16.21
196,16.21
197,16.21
198,16.21
199,16.21
200,16.21
201,16.21
202,16.21
203,16.21
204,16.21
205,16.21
206,16.21
207,16.21
208,16.21
209,16.21
210,16.21
211,16.21
212,16.21
213,16.21
214,16.21
215,16.21
216,16.21
217,16.21
218,16.21
219,16.21
220,16.21
221,16.21
222,16.21
223,16.21
224,16.21
225,16.21
226,16.21
227,16.23
228,16.22
229,16.22
230,16.22
231,16.22
232,16.22
233,16.22
234,16.22
235,16.22
236,16.22
237,16.22
238,16.22
239,16.22
240,16.22
241,16.22
242,16.22
243,16.22
244,16.22
245,16.22
246,16.22
247,16.22
248,16.22
249,16.22
250,16.22
251,16.22
252,16.22
253,16.22
254,16.22
255,16.22
256,16.22
257,16.22
258,16.22
259,16.22
260,16.22
261,16.22
262,16.22
263,16.22
264,16.22
265,16.22
266,16.22
267,16.22
268,16.22
269,16.22
270,16.22
271,16.22
272,16.22
273,16.22
274,16.22
275,16.22
276,16.22
277,16.22
278,16.22
279,16.22
280,16.22
281,16.22
282,16.22
283,16.22
284,16.22
285,16.22
286,16.22
287,16.22
288,16.22
289,16.22
290,16.22
291,16.22
292,16.22
293,16.22
294,16.22
295,16.22
296,16.22
297,16.22
298,16.22
299,16.22
300,16.22
301,16.22
302,16.22
303,16.22
304,16.22
305,16.22
306,16.22
307,16.22
308,16.22
309,16.22
310,16.22
311,16.22
312,16.22
313,16.22
314,16.22
315,16.22
316,16.22
317,16.22
318,16.22
319,16.22
320,16.22
321,16.22
322,16.22
323,16.22
324,16.22
325,16.22
326,16.22
327,16.22
328,16.22
329,16.22
330,16.22
331,16.22
332,16.22
333,16.22
334,16.22
335,16.22
336,16.22
337,16.22
338,16.22
339,16.22
340,16.22
341,16.22
342,16.22
343,16.22
344,16.22
345,16.22
346,16.22
347,16.22
348,16.22
349,16.22
350,16.22
351,16.22
352,16.22
353,16.22
354,16.22
355,16.22
356,16.22
357,16.22
358,16.22
359,16.22
360,16.22
361,16.22
362,16.22
363,16.22
364,16.22
365,16.22
366,16.22
367,16.22
368,16.22
369,16.22
370,16.22
371,16.22
372,16.22
373,16.22
374,16.22
375,16.22
376,16.22
377,16.22
378,16.22
379,16.22
380,16.22
381,16.22
382,16.22
383,16.22
384,16.22
385,16.22
386,16.22
387,16.22
388,16.22
389,16.22
390,16.22
391,16.22
392,16.22
393,16.22
394,16.22
395,16.22
396,16.22
397,16.22
398,16.22
399,16.22
400,16.22
401,16.22
402,16.22
403,16.22
404,16.22
405,16.22
406,16.22
407,16.22
408,16.22
409,16.22
410,16.22
411,16.22
412,16.22
413,16.22
414,16.22
415,16.22
416,16.22
417,16.22
418,16.22
419,16.22
420,16.22
421,16.22
422,16.22
423,16.22
424,16.22
425,16.22
426,16.22
427,16.22
428,16.22
429,16.22
430,16.22
431,16.22
432,16.22
433,16.22
434,16.22
435,16.22
436,16.22
437,16.22
438,16.22
439,16.22
440,16.22
441,16.22
442,16.22
443,16.22
444,16.22
445,16.22
446,16.22
447,16.22
448,16.22
449,16.22
450,16.22
451,16.22
452,16.22
453,16.22
454,16.22
455,16.22
456,16.22
457,16.22
458,16.22
459,16.22
460,16.22
461,16.22
462,16.22
463,16.22
464,16.22
465,16.22
466,16.22
467,16.22
468,16.22
469,16.22
470,16.22
471,16.22
472,16.22
473,16.22
474,16.22
475,16.22
476,16.22
477,16.22
478,16.22
479,16.22
480,16.22
481,16.22
482,16.22
483,16.22
484,16.22
485,16.22
486,16.22
487,16.22
488,16.22
489,16.22
490,16.22
491,16.22
492,16.22
493,16.22
494,16.22
495,16.22
496,16.22
497,16.22
498,16.22
499,16.22
500,16.22
501,16.22
502,16.22
503,16.22
504,16.22
505,16.22
506,16.22
507,16.22
508,16.22
509,16.22
510,16.22
511,16.22
512,16.22
513,16.22
514,16.22
515,16.22
516,16.22
517,16.22
518,16.22
519,16.22
520,16.22
521,16.22
522,16.22
523,16.22
524,16.22
525,16.22
526,16.22
527,16.22
528,16.22
529,16.22
530,16.22
531,16.22
532,16.22
533,16.22
534,16.22
535,16.22
536,16.22
537,16.22
538,16.22
539,16.22
540,16.22
541,16.22
542,16.22
543,16.22
544,16.22
545,16.22
546,16.22
547,16.22
548,16.22
549,16.22
550,16.22
551,16.22
552,16.22
553,16.22
554,16.22
555,16.22
556,16.22
557,16.22
558,16.22
559,16.22
560,16.22
561,16.22
562,16.22
563,16.22
564,16.22
565,16.22
566,16.22
567,16.22
568,16.22
569,16.22
570,16.22
