Time Interval,Agent 2,Agent 4,Agent 3,Agent 1,Agent 0
0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,16.004650106257397,35.7086787191864
3,9.128729178475826,28.41046236344057,15.702941862582422,16.004650106257397,35.7086787191864
4,20.702856194439285,28.41046236344057,15.702941862582422,16.004650106257397,35.7086787191864
5,20.702856194439285,28.41046236344057,13.001446287186456,17.455997902711527,35.7086787191864
6,20.702856194439285,28.41046236344057,28.704388149768878,22.01605586038082,35.7086787191864
7,20.702856194439285,28.41046236344057,15.702941862582422,22.01605586038082,35.7086787191864
8,38.21751357875019,28.41046236344057,28.704388149768878,31.121058802921347,31.64669317896892
9,38.30875246933958,20.804976078980467,28.704388149768878,31.121058802921347,31.64669317896892
10,38.30875246933958,38.42382066359593,29.049158352633007,31.121058802921347,31.64669317896892
11,38.30875246933958,38.42382066359593,13.346216490050582,41.1170049344001,31.64669317896892
12,29.787062012584823,38.42382066359593,43.09002206268963,41.1170049344001,31.64669317896892
13,47.78823857357435,38.42382066359593,43.09002206268963,41.1170049344001,31.64669317896892
14,47.78823857357435,38.42382066359593,43.09002206268963,32.01200199185958,64.29811099277421
15,47.78823857357435,37.586618614553736,43.09002206268963,56.847048432468966,32.65141781380528
16,47.78823857357435,37.586618614553736,51.62064228972253,56.847048432468966,47.04420217092482
17,47.78823857357435,39.696432055262214,51.62064228972253,56.847048432468966,47.04420217092482
18,47.78823857357435,68.24064168888425,51.62064228972253,56.847048432468966,47.04420217092482
19,47.78823857357435,68.24064168888425,62.356005995025846,56.847048432468966,75.8467291231211
20,52.004510544983624,54.013658819951175,62.356005995025846,54.528541263759244,75.8467291231211
21,83.6922973266036,54.20544936169513,62.356005995025846,54.528541263759244,39.806964270529456
22,83.6922973266036,67.75900942866303,60.13619831410922,54.528541263759244,59.42827341245295
23,83.6922973266036,55.53550387586278,60.13619831410922,62.566808224837764,62.904473581139186
24,83.6922973266036,55.53550387586278,60.13619831410922,69.10165278003616,58.93764709288468
25,65.69112076561407,67.38351593775603,77.06031542260251,69.10165278003616,58.93764709288468
26,58.32517006099763,79.17720872117079,77.06031542260251,58.80379090172296,58.93764709288468
27,69.61234231415152,79.17720872117079,77.06031542260251,72.4537082565757,58.93764709288468
28,69.61234231415152,79.17720872117079,77.06031542260251,72.4537082565757,61.39266139771039
