job_id,scheduling_latency
99,10.871626853942871
98,76.1494870185852
97,580.3257892131805
96,1060.8934576511383
95,70.87583112716675
94,1231.4645369052887
93,35.89677596092224
92,1085.7971127033234
91,785.3654644489288
90,837.9813504219055
89,1288.9875004291534
88,595.7778627872467
87,619.9445164203644
86,380.774197101593
85,1290.1693181991577
84,1095.8062653541565
83,1095.81099152565
82,1540.3900663852692
81,1274.0527448654175
80,351.908077955246
79,1353.4764268398285
78,154.57491159439087
77,1063.4700915813446
76,1065.2720184326172
75,1309.4696025848389
74,795.3381006717682
73,765.9301171302795
72,1315.1730036735535
71,990.9430985450745
70,796.4379098415375
69,1154.6408698558807
68,757.9368777275085
67,925.799813747406
66,1149.0034534931183
65,1160.161684513092
64,340.8257415294647
63,1118.802089214325
62,1276.2676606178284
61,50.80189847946167
60,360.6291859149933
59,105.81211137771606
58,1685.1961233615875
57,528.9341373443604
56,145.85092425346375
55,1276.0377192497253
54,1715.8379895687103
53,260.82500410079956
52,177.8959789276123
51,130.29553174972534
50,1719.5131659507751
49,290.62390065193176
48,650.3291389942169
47,670.6510832309723
46,190.09990572929382
45,1182.4739198684692
44,690.7707347869873
43,1550.391031742096
42,1279.9131858348846
41,1515.837723493576
40,675.8479835987091
39,1509.4921929836273
38,1405.8206446170807
37,1401.473795413971
36,390.7482795715332
35,885.9379780292511
34,885.9409172534943
33,860.9457011222839
32,315.74768686294556
31,810.7798750400543
30,300.3973023891449
29,576.9534027576447
28,330.62716126441956
27,810.8571388721466
26,1333.6343817710876
25,1321.9802296161652
24,703.4340491294861
23,475.20909428596497
22,1050.8934004306793
21,902.4474050998688
20,902.9516141414642
19,475.1772689819336
18,544.0478496551514
17,419.0836329460144
16,1496.4784812927246
15,610.1292638778687
14,610.3259978294373
13,970.148877620697
12,1698.5187921524048
11,419.58461141586304
10,427.4113438129425
9,1105.5094623565674
8,205.7546145915985
7,560.9206953048706
6,1230.9625494480133
5,211.39044213294983
4,1205.8273255825043
3,205.3010492324829
2,240.75670886039734
1,860.1430468559265
0,1331.3720877170563
