Time Interval,Agent 1
0,0.0
1,0.0
2,0.0
3,38.0
4,38.0
5,38.0
6,53.66
7,63.35
8,63.35
9,63.35
10,63.35
11,63.35
12,63.35
13,63.35
14,63.36
15,63.36
16,60.18
17,52.03
18,52.03
19,52.03
20,47.69
21,36.61
22,52.91
23,52.91
24,65.7
25,65.7
26,65.7
27,65.7
28,65.7
29,65.7
30,65.7
31,65.71
32,65.71
33,65.71
34,54.52
35,54.52
36,54.52
37,54.52
38,54.52
39,54.52
40,54.52
41,37.68
42,37.68
43,37.68
44,37.68
45,37.68
46,37.68
47,33.34
48,21.61
49,21.61
50,10.22
51,10.22
52,10.22
53,10.22
54,10.22
