Time Interval,Agent 14
0,0.0
1,0.0
2,0.0
3,38.0
4,38.0
5,61.07
6,61.07
7,71.18
8,71.18
9,71.18
10,71.18
11,71.18
12,71.18
13,71.18
14,71.19
15,71.19
16,71.19
17,63.04
18,63.04
19,53.09
20,53.09
21,53.09
22,41.34
23,41.34
24,59.57
25,59.57
26,59.57
27,43.89
28,43.89
29,78.45
30,78.45
31,78.46
32,78.46
33,78.46
34,78.46
35,78.46
36,78.46
37,78.46
38,78.46
39,78.46
40,78.46
41,78.46
42,78.46
43,66.35
44,66.35
45,66.35
46,39.53
47,39.53
48,24.69
49,17.97
50,10.22
51,10.22
52,10.22
53,10.22
54,10.22
