Time Interval,Agent 18
0,0.0
1,0.0
2,36.3
3,36.3
4,56.23
5,56.23
6,56.23
7,56.24
8,56.24
9,56.24
10,56.24
11,56.24
12,53.09
13,53.09
14,53.1
15,53.1
16,53.1
17,83.2
18,79.82
19,79.82
20,79.82
21,79.82
22,79.82
23,79.82
24,79.82
25,79.82
26,79.82
27,79.82
28,79.82
29,79.82
30,79.82
31,57.52
32,57.52
33,73.06
34,60.59
35,85.8
36,68.78
37,68.78
38,68.78
39,68.78
40,68.78
41,68.78
42,68.78
43,68.78
44,68.78
45,68.78
46,68.78
47,68.78
48,68.78
49,68.79
50,5.99
51,0.0
52,0.0
53,0.0
54,0.0
