Time Interval,Agent 3,Agent 1,Agent 0,Agent 4,Agent 2
0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0
3,0.0,53.51172083522469,0.0,0.0,48.81483204720835
4,0.0,53.51172083522469,11.574695781975626,0.0,56.868241296832984
5,0.0,53.51172083522469,11.574695781975626,59.27877693090246,56.868241296832984
6,18.658583333454963,37.515281434407626,11.574695781975626,59.27877693090246,56.868241296832984
7,18.658583333454963,37.515281434407626,11.574695781975626,26.59519669903508,56.868241296832984
8,18.658583333454963,37.515281434407626,56.50805850413771,26.59519669903508,56.868241296832984
9,73.31835723866753,28.39515660463005,56.50805850413771,26.59519669903508,37.24013626523272
10,68.00245974139328,28.39515660463005,56.50805850413771,38.063136792418405,37.24013626523272
11,68.00245974139328,62.74879981842942,56.50805850413771,38.4650703586019,37.24013626523272
12,59.04091720147766,89.54170403994553,49.86972877893781,38.4650703586019,99.01474038898004
13,59.04091720147766,89.54170403994553,49.86972877893781,38.4650703586019,99.01474038898004
14,59.04091720147766,89.54170403994553,89.44070716505465,71.14159845606619,99.01474038898004
15,88.35832623008962,84.98420199727644,89.44070716505465,128.0308072666183,120.78854359439924
16,88.35832623008962,148.30050431230143,89.44070716505465,108.2923602059746,92.91558626348684
17,88.35832623008962,107.21120154334997,89.44070716505465,93.44290798282961,92.91558626348684
18,154.35012661775158,107.21120154334997,53.73101103390481,93.44290798282961,71.0628378260414
19,154.35012661775158,133.41989241942807,62.83930042948426,86.40571498526563,71.0628378260414
20,108.37567253365405,133.41989241942807,122.53963738259017,86.40571498526563,125.10364057753412
21,122.03766265090135,133.41989241942807,105.02429641398093,86.40571498526563,113.29618047068683
22,122.03766265090135,116.37119155696777,128.49983326931806,140.35845996324804,159.47902161388316
23,187.78204352293642,116.37119155696777,128.49983326931806,169.7245805194028,152.73897744334647
24,162.30960262459993,116.37119155696777,128.49983326931806,169.7245805194028,152.73897744334647
25,153.3170695689742,168.73012755333636,128.49983326931806,162.33769800899972,152.73897744334647
26,153.3170695689742,168.73012755333636,187.09613638744372,132.5953232802974,190.07334098606796
27,151.68936027749353,168.73012755333636,187.09613638744372,204.56027680027088,161.95894540661334
28,216.1784260136353,168.73012755333636,164.45128801634132,204.56027680027088,225.78436266978593
