Time Interval,Agent 0,Agent 2,Agent 1
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,8.88002751579535,8.88002751579535,0.0
4,8.88002751579535,8.88002751579535,15.752242800105554
5,22.162580606712588,28.379605253774884,15.752242800105554
6,22.162580606712588,28.379605253774884,48.18161755297809
7,58.77994622144256,28.379605253774884,32.42937475287254
8,53.59617672047578,37.15128446096139,34.04410803108381
9,31.433596113763198,49.29913662952391,50.82425041048434
10,52.10089576597006,49.29913662952391,50.82425041048434
11,52.10089576597006,56.50175857614673,50.82425041048434
12,52.10089576597006,56.50175857614673,59.65169338914187
13,69.533708173648,57.99533178894438,59.65169338914187
14,69.533708173648,75.86653321353113,66.31464342449374
15,68.95269208592345,69.93579162158802,73.29708635982166
16,82.38525460005827,69.93579162158802,73.29708635982166
17,82.38525460005827,78.7435657760962,78.70653095322933
18,82.38525460005827,78.7435657760962,88.38319565562034
19,87.20844676849855,117.74002697587045,88.38319565562034
20,104.58230523482658,108.93225282136228,112.06168157375183
21,126.22285466444175,108.93225282136228,112.06168157375183
22,126.22285466444175,119.31866107793459,110.72704039135304
23,122.6958718157165,112.74112506086888,130.5925825611742
24,122.6958718157165,144.94118633725134,126.08830353700458
25,130.23078967582094,144.94118633725134,138.24292335705587
26,143.57225743619207,141.80269987917907,138.24292335705587
27,143.57225743619207,141.80269987917907,167.95982083036185
28,157.36498826427388,163.300106202209,167.95982083036185
29,189.86563678538903,162.5238033532392,169.7051261010606
30,168.2250873557738,179.46892192278463,183.75766917111815
31,183.23950885171217,179.46892192278463,183.75766917111815
32,179.76804653133908,196.71852584202816,196.42606991428045
33,216.78089541960316,196.71852584202816,196.42606991428045
34,216.78089541960316,228.95956971041684,207.01687467853253
35,226.41384194258865,228.95956971041684,234.86796986417102
36,255.93180009942768,228.95956971041684,245.25579662253332
37,251.3285039597888,265.5541009842933,241.3041810227861
38,251.3285039597888,265.5541009842933,271.95597986855324
39,281.068773086883,274.9057642586016,271.95597986855324
40,288.50566330283266,276.62231687886737,290.1496599942465
41,288.50566330283266,296.75804829373544,280.2124940804106
42,288.50566330283266,296.75804829373544,296.08286579409327
43,288.50566330283266,279.5084443744919,296.08286579409327
44,288.50566330283266,279.5084443744919,278.7113846257366
45,288.50566330283266,279.5084443744919,278.7113846257366
46,279.4364797711533,285.8512375486187,291.9771453169782
47,291.1961000613273,285.8512375486187,268.18782119772897
48,276.7247686982105,285.8512375486187,288.90777258445496
49,296.7301063652052,276.8948626145812,288.90777258445496
50,286.68820798925856,299.08484935076575,288.90777258445496
51,286.68820798925856,299.08484935076575,288.90777258445496
52,286.68820798925856,264.54185457071895,271.39113042025815
53,286.68820798925856,247.59673600117358,245.92636656493553
54,253.48648343856775,247.59673600117358,245.92636656493553
55,253.48648343856775,247.59673600117358,245.92636656493553
56,253.48648343856775,238.72667453123313,232.98949215742547
57,253.48648343856775,238.72667453123313,232.98949215742547
58,253.48648343856775,238.72667453123313,222.3986873931734
59,253.48648343856775,217.2292682082032,222.3986873931734
60,221.01546329631282,217.2292682082032,206.74227142483562
61,221.01546329631282,217.2292682082032,206.74227142483562
62,192.43250943849847,217.2292682082032,206.74227142483562
63,192.43250943849847,217.2292682082032,181.64107748166944
64,192.43250943849847,190.6784499672989,181.64107748166944
65,192.43250943849847,190.6784499672989,181.64107748166944
66,192.43250943849847,190.6784499672989,181.64107748166944
67,185.77914988315212,190.6784499672989,181.64107748166944
68,157.17727603813296,190.6784499672989,149.6034401034405
69,137.17193837113825,190.6784499672989,149.6034401034405
70,137.17193837113825,190.6784499672989,149.6034401034405
71,116.59554857388515,162.03037678608175,121.75234491780203
72,116.59554857388515,162.03037678608175,121.75234491780203
73,116.59554857388515,162.03037678608175,121.75234491780203
74,87.07759041704614,143.83489045636898,121.75234491780203
75,87.07759041704614,118.68941828695073,121.75234491780203
76,87.07759041704614,118.68941828695073,121.75234491780203
77,87.07759041704614,92.80510081314726,121.75234491780203
78,87.07759041704614,92.80510081314726,91.10054607203489
79,87.07759041704614,92.80510081314726,91.10054607203489
80,57.337321289951895,56.63288310727798,91.10054607203489
81,57.337321289951895,56.63288310727798,91.10054607203489
82,27.901423313345923,56.63288310727798,59.33572205652186
83,27.901423313345923,56.63288310727798,59.33572205652186
84,27.901423313345923,29.97416230142479,27.905721067587223
85,27.901423313345923,29.97416230142479,27.905721067587223
86,27.901423313345923,0.0,27.905721067587223
87,27.901423313345923,0.0,27.905721067587223
88,0.0,0.0,0.0
89,0.0,0.0,0.0
90,0.0,0.0,0.0
91,0.0,0.0,0.0
92,0.0,0.0,0.0
93,0.0,0.0,0.0
94,0.0,0.0,0.0
95,0.0,0.0,0.0
96,0.0,0.0,0.0
97,0.0,0.0,0.0
98,0.0,0.0,0.0
99,0.0,0.0,0.0
100,0.0,0.0,0.0
101,0.0,0.0,0.0
102,0.0,0.0,0.0
103,0.0,0.0,0.0
104,0.0,0.0,0.0
105,0.0,0.0,0.0
106,0.0,0.0,0.0
107,0.0,0.0,0.0
108,0.0,0.0,0.0
109,0.0,0.0,0.0
110,0.0,0.0,0.0
111,0.0,0.0,0.0
112,0.0,0.0,0.0
113,0.0,0.0,0.0
114,0.0,0.0,0.0
115,0.0,0.0,0.0
116,0.0,0.0,0.0
117,0.0,0.0,0.0
