job_id,scheduling_latency
99,10.544056415557861
98,26.750273942947388
97,64.75445890426636
96,510.0218391418457
95,394.85909152030945
94,645.229480266571
93,820.1277558803558
92,115.25093364715576
91,976.8573837280273
90,945.204662322998
89,737.3010091781616
88,625.0466804504395
87,740.1113176345825
86,994.4129676818848
85,994.4219706058502
84,1185.828325510025
83,394.3167326450348
82,394.33932971954346
81,1250.1584923267365
80,1565.1536664962769
79,1255.0775928497314
78,1493.5583131313324
77,355.2519714832306
76,634.0466394424438
75,1296.8517825603485
74,1375.3288400173187
73,678.2334632873535
72,130.07303619384766
71,130.0651125907898
70,680.1076021194458
69,1035.2280187606812
68,1025.141018152237
67,1380.232281446457
66,999.3480837345123
65,915.4625134468079
64,1430.1440329551697
63,1533.7889778614044
62,1610.2495753765106
61,1599.3777763843536
60,775.2993626594543
59,1080.2135527133942
58,1080.2594141960144
57,698.8023586273193
56,405.08089113235474
55,700.2047779560089
54,551.7875008583069
53,460.105103969574
52,1495.241009235382
51,1557.5306642055511
50,375.10074257850647
49,1277.337239742279
48,1277.8380508422852
47,187.26196718215942
46,182.26043939590454
45,190.25521278381348
44,1557.5986630916595
43,229.26872944831848
42,470.1064383983612
41,1250.2918202877045
40,191.335346698761
39,240.00400137901306
38,1557.5410470962524
37,241.76558804512024
36,245.080970287323
35,345.19999074935913
34,1557.5603675842285
33,475.1757278442383
32,1640.3571615219116
31,1138.835872411728
30,175.00044512748718
29,1014.706148147583
28,1730.2738711833954
27,701.2306890487671
26,705.0994753837585
25,1413.8487401008606
24,1255.070990562439
23,410.27684259414673
22,415.27710247039795
21,495.0194971561432
20,1263.3745386600494
19,655.105370759964
18,505.17753171920776
17,1409.9109046459198
16,1218.3332588672638
15,506.28523206710815
14,1540.851723909378
13,300.0171983242035
12,925.0204708576202
11,930.811936378479
10,1252.1767208576202
9,830.2951259613037
8,1637.8625175952911
7,925.0173683166504
6,1245.2657310962677
5,1047.321340084076
4,634.1281597614288
3,780.2914972305298
2,784.8139250278473
1,950.3119261264801
0,663.4648065567017
