Time Interval,Agent 0,Agent 2,Agent 1
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,17.304234954765963,17.62454586259703,17.629597701149425
4,38.74929854464403,26.301609283413423,27.79051724137931
5,38.74929854464403,52.03890003696468,35.22787356321839
6,38.74929854464403,52.03890003696468,51.40862068965517
7,67.41931624491937,67.73626630406082,60.31896551724138
8,73.54715812245968,67.73626630406082,72.66149425287355
9,67.79488658712468,86.08378307018006,72.66149425287355
10,85.22154844630916,86.08378307018006,98.90057471264367
11,115.77866789038941,99.27935919100172,98.90057471264367
12,115.77866789038941,99.27935919100172,130.95862068965516
13,115.77866789038941,125.82713338966046,110.50057471264368
14,120.01017765831914,134.0008488672968,121.86264367816091
15,122.98486626458633,134.0008488672968,135.6008620689655
16,150.2900616231808,142.6705114326451,141.1
17,146.05855185525107,142.6705114326451,174.1074712643678
18,150.25741444866918,151.6529004066114,174.1074712643678
19,169.61200013111312,170.65957913080211,174.1074712643678
20,186.71017438049037,180.71150921476473,174.1074712643678
21,180.1629244788252,180.71150921476473,192.35057471264366
22,195.97216467811722,213.63704124201297,208.29712643678158
23,218.09217582273502,239.0936605586946,228.27011494252872
24,249.73331912940864,239.0936605586946,247.2942528735632
25,249.73331912940864,267.45111818133813,247.2942528735632
26,264.2752851711026,265.1545492950309,266.7295977011494
27,288.1524649272322,287.3845276442943,266.7295977011494
28,288.1524649272322,287.3845276442943,306.51063218390806
29,288.1524649272322,302.87975524106247,306.51063218390806
30,301.4779139897732,302.87975524106247,315.37155172413793
31,301.4779139897732,302.87975524106247,306.0683908045977
32,309.5450570342205,305.8606471457992,323.7129310344827
33,309.5450570342205,305.8606471457992,323.7129310344827
34,309.96955552641924,305.8606471457992,323.7129310344827
35,309.96955552641924,305.8606471457992,327.90718390804597
36,311.8827061754294,305.9706579711675,315.74597701149423
37,311.8827061754294,305.9706579711675,303.98678160919536
38,311.8827061754294,302.4573836932988,306.67442528735626
39,311.8827061754294,300.18178565770717,306.67442528735626
40,306.01784122197455,300.18178565770717,306.08477011494244
41,306.01784122197455,300.18178565770717,300.1229885057471
42,315.78853087714697,275.6862504620584,300.1229885057471
43,277.3547397403959,275.6862504620584,300.1229885057471
44,257.5268126393077,239.7798265300734,271.41896551724136
45,241.04954765963024,239.7798265300734,265.0853448275862
46,241.04954765963024,239.7798265300734,234.7683908045977
47,241.04954765963024,239.7798265300734,234.7683908045977
48,241.04954765963024,239.7798265300734,234.7683908045977
49,205.9768618067392,239.7798265300734,202.1580459770115
50,176.00413661990297,215.66399508897922,183.3962643678161
51,176.00413661990297,188.60289512594392,183.3962643678161
52,176.00413661990297,188.60289512594392,183.3962643678161
53,176.00413661990297,188.60289512594392,183.3962643678161
54,141.99514225776844,166.37291677668057,155.24224137931034
55,141.99514225776844,166.37291677668057,155.24224137931034
56,141.99514225776844,166.37291677668057,155.24224137931034
57,115.62442965779468,143.5853923535935,155.24224137931034
58,115.62442965779468,143.5853923535935,155.24224137931034
59,88.21770355316637,109.14638406294556,155.24224137931034
60,88.21770355316637,109.14638406294556,127.39454022988505
61,88.21770355316637,109.14638406294556,127.39454022988505
62,56.57656024649272,109.14638406294556,91.59367816091955
63,56.57656024649272,80.78892644030205,91.59367816091955
64,56.57656024649272,80.78892644030205,66.65143678160919
65,21.926845417595384,55.085732956645714,30.933045977011492
66,21.926845417595384,55.085732956645714,30.933045977011492
67,21.926845417595384,55.085732956645714,30.933045977011492
68,21.926845417595384,55.085732956645714,30.933045977011492
69,21.926845417595384,30.390931773776202,30.933045977011492
70,0.0,30.390931773776202,30.933045977011492
71,0.0,30.390931773776202,30.933045977011492
72,0.0,30.390931773776202,0.0
73,0.0,0.0,0.0
74,0.0,0.0,0.0
75,0.0,0.0,
