Time Interval,Agent 9
0,0.0
1,0.0
2,0.0
3,41.1
4,41.1
5,41.1
6,41.11
7,41.11
8,41.11
9,41.11
10,41.11
11,41.11
12,41.11
13,41.11
14,41.11
15,56.04
16,56.04
17,56.04
18,56.04
19,36.72
20,26.46
21,62.13
22,62.13
23,62.13
24,62.14
25,62.14
26,62.14
27,62.14
28,62.14
29,62.14
30,62.14
31,62.14
32,62.14
33,62.14
34,62.14
35,62.14
36,62.14
37,62.14
38,62.14
39,62.14
40,62.14
41,62.15
42,62.15
43,35.69
44,67.4
45,67.4
46,67.4
47,67.4
48,67.4
49,67.4
50,67.4
51,67.4
52,67.4
53,67.4
54,67.4
55,67.4
56,67.4
57,67.4
58,67.4
59,67.4
60,67.4
61,67.4
62,67.4
63,67.4
64,67.4
65,67.41
66,67.41
67,67.41
68,67.41
69,67.41
70,67.41
71,67.41
72,67.41
73,67.41
74,67.41
75,67.42
76,67.42
77,53.9
78,39.53
79,39.53
80,31.72
81,31.72
82,31.72
83,31.72
84,31.72
85,31.72
86,31.72
87,31.72
88,21.32
89,21.32
90,21.32
91,21.32
92,21.32
93,21.32
94,13.54
95,13.54
96,0.0
97,0.0
98,0.0
99,0.0
100,0.0
101,0.0
102,0.0
103,0.0
104,0.0
105,0.0
106,0.0
107,0.0
108,0.0
109,0.0
110,0.0
111,0.0
112,0.0
113,0.0
114,0.0
