Time Interval,Agent 35
0,0.0
1,0.0
2,0.0
3,6.44
4,6.44
5,48.03
6,48.03
7,48.03
8,48.03
9,48.03
10,48.03
11,48.03
12,48.04
13,48.04
14,48.04
15,48.04
16,48.04
17,48.04
18,41.6
19,41.6
20,41.6
21,41.6
22,41.6
23,41.6
24,41.6
25,41.6
26,41.6
27,41.6
28,41.6
29,23.22
30,45.85
31,45.85
32,59.91
33,59.91
34,59.91
35,59.91
36,59.91
37,59.91
38,59.91
39,59.91
40,59.91
41,59.91
42,59.91
43,59.92
44,59.92
45,59.92
46,59.92
47,59.92
48,59.92
49,59.92
50,59.92
51,59.92
52,59.92
53,59.92
54,59.92
55,59.92
56,59.92
57,59.92
58,59.92
59,59.92
60,59.92
61,59.92
62,59.92
63,59.92
64,59.92
65,59.92
66,59.92
67,59.92
68,59.92
69,59.92
70,59.92
71,59.92
72,59.92
73,59.92
74,59.92
75,27.88
76,27.88
77,27.88
78,27.88
79,27.88
80,27.88
81,27.88
82,27.88
83,27.88
84,27.88
85,22.63
86,22.63
87,22.63
88,22.63
89,22.63
90,22.63
91,22.63
92,22.63
93,22.63
94,8.92
95,0.0
96,0.0
97,0.0
98,0.0
99,0.0
100,0.0
101,0.0
102,0.0
103,0.0
104,0.0
105,0.0
106,0.0
107,0.0
108,0.0
109,0.0
110,0.0
111,0.0
112,0.0
113,0.0
114,0.0
