Time Interval,Agent 5
0,0.0
1,0.0
2,0.0
3,6.44
4,6.44
5,43.61
6,43.61
7,43.61
8,43.61
9,43.61
10,43.61
11,43.61
12,43.61
13,43.61
14,43.61
15,43.61
16,43.61
17,43.61
18,37.17
19,37.18
20,37.18
21,37.18
22,37.18
23,37.18
24,37.18
25,37.18
26,37.18
27,37.18
28,46.37
29,33.71
30,33.71
31,33.71
32,61.49
33,61.49
34,61.49
35,61.49
36,61.49
37,61.49
38,61.49
39,61.49
40,61.49
41,61.49
42,61.49
43,61.5
44,61.5
45,61.5
46,61.5
47,61.5
48,61.5
49,61.5
50,61.5
51,61.5
52,61.5
53,61.5
54,61.5
55,61.51
56,61.51
57,61.51
58,61.51
59,61.51
60,61.51
61,61.51
62,61.51
63,61.51
64,61.51
65,61.51
66,61.51
67,61.51
68,61.51
69,61.51
70,61.51
71,61.51
72,61.51
73,61.51
74,44.34
75,44.35
76,44.35
77,44.35
78,44.35
79,44.35
80,44.35
81,44.35
82,44.35
83,44.35
84,44.35
85,39.1
86,39.1
87,39.1
88,28.7
89,28.7
90,28.7
91,28.7
92,28.7
93,21.32
94,13.54
95,13.54
96,0.0
97,0.0
98,0.0
99,0.0
100,0.0
101,0.0
102,0.0
103,0.0
104,0.0
105,0.0
106,0.0
107,0.0
108,0.0
109,0.0
110,0.0
111,0.0
112,0.0
113,0.0
114,0.0
