job_id,scheduling_latency
73,5.039714813232422
70,5.079703330993652
37,4.445850372314453
90,6.6737658977508545
91,2.726012706756592
28,5.799527168273926
7,1.7392778396606445
13,2.7471959590911865
46,7.83901309967041
21,4.938907861709595
43,2.4810869693756104
2,8.196393489837646
96,1.3401405811309814
23,5.204383611679077
22,3.18208646774292
53,5.8285768032073975
57,5.160668134689331
78,4.6942970752716064
71,7.660348653793335
5,5.676495552062988
45,3.7403740882873535
51,6.141338109970093
81,5.6067140102386475
72,6.764735460281372
94,0.7553064823150635
58,7.634737253189087
36,6.903251647949219
83,6.3870556354522705
56,1.6689178943634033
11,6.554134130477905
26,3.120917797088623
31,3.2880635261535645
24,2.2710230350494385
19,4.01284646987915
39,6.403229236602783
18,8.655266761779785
42,3.861074447631836
64,3.736302614212036
77,0.39438652992248535
62,6.268747329711914
65,4.656173229217529
54,3.2067630290985107
55,1.3234634399414062
80,4.8721044063568115
68,7.741588354110718
79,9.137232065200806
61,3.427832841873169
0,0.011757850646972656
89,5.988511800765991
25,4.67420506477356
59,6.429729461669922
16,3.5831830501556396
52,6.7887091636657715
20,7.842258930206299
14,3.3501787185668945
8,5.019147634506226
3,6.438052654266357
44,1.1787750720977783
32,4.6184327602386475
74,2.226834774017334
29,6.473658561706543
50,5.804887294769287
47,9.218429803848267
41,6.7663893699646
86,1.603743314743042
9,6.169906377792358
76,6.043027400970459
88,8.424485445022583
35,2.8217382431030273
87,3.145228147506714
99,4.662507772445679
49,4.0952308177948
12,4.935643196105957
60,4.917125701904297
40,6.6446802616119385
15,0.4836268424987793
67,6.35515570640564
63,6.502239227294922
6,3.240396738052368
34,1.877363681793213
17,5.781610012054443
48,6.062951564788818
82,5.5434911251068115
97,5.9324424266815186
30,6.170794725418091
66,1.2775499820709229
75,6.252824544906616
93,4.501502513885498
33,1.6651382446289062
27,8.919169664382935
95,1.9786829948425293
1,7.033066987991333
4,3.9953036308288574
69,6.492987632751465
10,4.686723232269287
92,4.590136289596558
98,4.6235716342926025
85,6.043255805969238
84,4.253860712051392
38,8.821061134338379
