Time Interval,Agent 2,Agent 1,Agent 4,Agent 0,Agent 3
0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0
3,0.0,53.52413374344953,0.0,68.42998303404629,0.0
4,0.0,53.52413374344953,0.0,68.42998303404629,0.0
5,36.186556598339564,53.52413374344953,0.0,68.42998303404629,53.767894613313125
6,36.186556598339564,37.52481089086352,0.0,56.85462897545194,53.767894613313125
7,36.186556598339564,37.52481089086352,68.02455807660745,56.85462897545194,53.767894613313125
8,98.07759202654235,37.52481089086352,68.02455807660745,56.85462897545194,60.80432632786786
9,84.67556576579344,114.31046570972886,68.02455807660745,80.60021773171556,77.59053157263367
10,84.67556576579344,114.31046570972886,59.05476891141772,80.60021773171556,77.59053157263367
11,81.56460456555075,114.31046570972886,95.68109977276256,80.60021773171556,124.02025696772051
12,81.56460456555075,85.91188061061744,95.68109977276256,125.66089943725314,124.02025696772051
13,81.56460456555075,85.91188061061744,125.51929698542413,125.66089943725314,120.82698634593054
14,130.19211313523851,85.91188061061744,125.51929698542413,125.66089943725314,137.2424584187742
15,130.19211313523851,155.30648416495782,121.48494289827545,88.42786978272524,137.2424584187742
16,130.19211313523851,155.30648416495782,121.48494289827545,146.65245226028168,137.2424584187742
17,130.19211313523851,141.77491979949875,169.50100729498723,112.35615339845356,173.6746103347086
18,130.19211313523851,141.77491979949875,151.04217205322237,156.78685972701604,154.76863908127382
19,130.19211313523851,124.23106083390293,151.04217205322237,139.32817559584237,126.03112168427641
20,101.3784655074868,187.33283185235814,136.8483308532796,115.5117653840548,115.08859621671922
21,164.89258731609408,187.33283185235814,132.28441145099274,132.43868092879407,166.94041744558547
22,154.25910876527374,182.62389154704945,132.28441145099274,132.43868092879407,166.94041744558547
23,154.25910876527374,119.60587650945547,132.28441145099274,132.43868092879407,166.94041744558547
24,154.25910876527374,138.6227612212349,152.31412481323986,123.34115337382688,166.94041744558547
25,140.6005748538865,138.6227612212349,152.31412481323986,200.78856174481623,131.74064734673485
26,140.6005748538865,138.6227612212349,165.7539419748083,200.78856174481623,215.51430307696955
27,140.6005748538865,161.19396536796535,165.7539419748083,172.00224400983532,215.51430307696955
28,166.26993070009036,161.19396536796535,165.7539419748083,172.00224400983532,215.51430307696955
29,166.26993070009036,215.67341193893824,165.7539419748083,172.00224400983532,215.51430307696955
