job_id,wait_time
99,11.181227922439575
98,99.94481182098389
97,227.20820808410645
96,470.1359956264496
95,211.66034173965454
94,834.9835922718048
93,991.3383405208588
92,991.3479990959167
91,34.97312879562378
90,1275.2737293243408
89,34.97158336639404
88,245.0572419166565
87,1276.9381852149963
86,245.1007478237152
85,995.2296953201294
84,100.01192498207092
83,99.97585391998291
82,410.7008912563324
81,616.2861363887787
80,1426.4290742874146
79,995.2609565258026
78,245.1044316291809
77,227.24646973609924
76,1555.2209284305573
75,534.6886577606201
74,1635.2207930088043
73,832.2370665073395
72,605.7416391372681
71,605.7492048740387
70,1635.2305018901825
69,813.2125506401062
68,1325.8976562023163
67,70.07641625404358
66,825.1444959640503
65,1275.2000126838684
64,100.12475681304932
63,1010.885656118393
62,832.3037347793579
61,1035.4987530708313
60,695.1430313587189
59,1010.8827166557312
58,424.7916178703308
57,615.2245953083038
56,1275.2232785224915
55,100.05982828140259
54,534.8143663406372
53,290.0183324813843
52,1756.6958675384521
51,1635.158386707306
50,883.2734839916229
49,1011.0829532146454
48,1011.1169545650482
47,630.1319007873535
46,1035.6336233615875
45,1035.3440382480621
44,617.4544553756714
43,617.462236404419
42,1425.1583397388458
41,424.82920598983765
40,1326.466534614563
39,1200.253515958786
38,350.0764434337616
37,1326.4684550762177
36,1200.291906118393
35,425.0248930454254
34,424.17294216156006
33,425.65711092948914
32,1200.819986820221
31,1668.9357895851135
30,832.1605224609375
29,1455.6592063903809
28,229.37466979026794
27,824.7633209228516
26,984.9901211261749
25,728.2451176643372
24,1010.8934400081635
23,1010.9122402667999
22,410.6334364414215
21,1638.426798582077
20,410.6651577949524
19,149.59082078933716
18,1555.0984807014465
17,374.7756791114807
16,1326.5869662761688
15,1275.2404708862305
14,840.134192943573
13,1010.7047119140625
12,1010.8710880279541
11,615.1009979248047
10,615.1153471469879
9,235.61312246322632
8,991.2992594242096
7,172.832337141037
6,1275.249870300293
5,615.14399933815
4,605.0600872039795
3,756.226790189743
2,1275.320461511612
1,1326.6414923667908
0,1035.469443321228
