job_id,scheduling_latency
99,11.549939632415771
98,11.550252914428711
97,11.550560474395752
96,18.2440185546875
95,18.24439525604248
94,18.24464249610901
93,46.47031831741333
92,46.470558404922485
91,46.47075533866882
90,188.39247798919678
89,48.0166118144989
88,48.016867876052856
87,48.01718044281006
86,35.01227259635925
85,35.01250219345093
84,35.01278471946716
83,96.0346326828003
82,96.03492450714111
81,192.6930205821991
80,27.898560285568237
79,27.898956775665283
78,27.89943289756775
77,101.5612952709198
76,200.0230700969696
75,119.13627529144287
74,22.707728147506714
73,22.707980394363403
72,22.708240270614624
71,142.059645652771
70,159.66283106803894
69,108.31801867485046
68,163.22849798202515
67,203.4117660522461
66,38.246941566467285
65,38.24717164039612
64,38.24742770195007
63,181.05919551849365
62,68.05950903892517
61,31.59809374809265
60,31.598374366760254
59,31.598601579666138
58,68.05986070632935
57,68.0601487159729
56,108.31844878196716
55,87.06773328781128
54,173.06337237358093
53,87.06809210777283
52,126.05639696121216
51,173.06361389160156
50,140.0197570323944
49,54.14575242996216
48,54.14599084854126
47,42.14722728729248
46,42.1475043296814
45,42.14779758453369
44,54.14623260498047
43,184.97240686416626
42,110.53917717933655
41,69.58979630470276
40,69.59002947807312
39,69.59025025367737
38,133.84978127479553
37,96.03572869300842
36,214.5046365261078
35,238.87946677207947
34,148.94336199760437
33,216.0401051044464
32,152.6675145626068
31,223.75991082191467
30,58.69582986831665
29,58.69612693786621
28,58.6964385509491
27,73.01494336128235
26,73.0152382850647
25,73.01554584503174
24,108.31906199455261
23,132.84652996063232
22,153.67516803741455
21,147.4279022216797
20,208.1128168106079
19,226.06071710586548
18,165.28768849372864
17,87.06876921653748
16,191.69272255897522
15,119.13726353645325
14,90.51756954193115
13,165.28797554969788
12,62.14029908180237
11,62.140562772750854
10,62.140798568725586
9,90.51801776885986
8,177.26477980613708
7,76.49414873123169
6,76.49435257911682
5,76.49458169937134
4,153.67572259902954
3,101.56251430511475
2,78.01959943771362
1,78.01986145973206
0,78.02007126808167
