Time Interval,Agent 0,Agent 1,Agent 2
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,35.642685933689066,0.0,0.0
4,18.268476068403377,39.129248489846866,0.0
5,18.268476068403377,60.89241988572618,41.26649597545484
6,78.71778394013353,46.221292973422784,27.31163998397849
7,78.71778394013353,59.22673323971498,82.28441101782855
8,78.71778394013353,119.35979723454369,82.28441101782855
9,134.3599424824039,119.35979723454369,70.43357051645575
10,134.3599424824039,119.35979723454369,169.56147124257916
11,134.3599424824039,168.50378819962998,142.35763652322657
12,155.40063819912285,168.50378819962998,142.35763652322657
13,155.40063819912285,158.65361229372385,225.4085516131889
14,200.0029182980592,217.448560060629,202.84531119668256
15,268.8959334391844,204.82669738983125,283.30362400741325
16,254.74114961866584,293.16729803327166,271.3762718725999
17,254.74114961866584,279.71741134119424,271.3762718725999
18,283.98574021594595,297.98714698080823,258.0764128870047
19,264.58229348188524,297.98714698080823,296.8780040331376
20,264.58229348188524,280.29794541158634,285.4875046431975
21,299.3628611696214,265.08477160094805,253.70838164902582
22,282.06412138707486,295.9933152040657,298.9556528038304
23,282.06412138707486,282.85598210106326,298.9556528038304
24,298.4852162859879,282.85598210106326,298.9556528038304
25,298.4852162859879,298.5109604053823,295.12855966360115
26,271.5327289705001,298.5109604053823,295.12855966360115
27,297.6449078841832,278.5975493911092,272.663488769741
28,291.83918371384823,294.7847376085713,289.78146283525206
29,291.83918371384823,279.12975930425216,289.78146283525206
30,291.83918371384823,297.79913978854137,275.06822301360376
31,299.0439803151445,293.1894151825186,276.17101468241856
32,299.0439803151445,293.1894151825186,277.35383842069155
33,299.0439803151445,297.01701662097196,292.626614609978
34,294.8681956696103,297.01701662097196,261.6126329672974
35,263.3797767951872,297.01701662097196,299.83237885054916
36,274.991497321362,297.01701662097196,299.83237885054916
37,298.26527003898957,262.1636723654979,280.3799690806006
38,272.25138433846774,263.8499934987257,263.2611901391042
39,272.25138433846774,267.224727875235,295.02891839605115
40,272.25138433846774,296.71183250488525,295.02891839605115
41,281.32975508425073,296.71183250488525,295.02891839605115
42,281.32975508425073,293.1859964410167,295.02891839605115
43,290.7130338944586,293.1859964410167,295.83084520736094
44,290.7130338944586,293.1859964410167,295.83084520736094
45,299.65472038771634,299.8751864936956,295.83084520736094
46,299.65472038771634,299.8751864936956,295.83084520736094
47,299.65472038771634,285.81553061542917,295.83084520736094
48,299.65472038771634,295.7993420710459,262.6649321597445
49,299.65472038771634,295.7993420710459,262.6649321597445
50,277.7183261195674,295.7993420710459,231.24474509010778
51,277.7183261195674,295.7993420710459,231.24474509010778
52,256.42794201623326,262.0576499565343,193.19091331199778
53,201.14454582359411,262.0576499565343,193.19091331199778
54,201.14454582359411,262.0576499565343,193.19091331199778
55,201.14454582359411,238.74276872552736,166.45347929166948
56,201.14454582359411,238.74276872552736,132.5979001841416
57,201.14454582359411,238.74276872552736,132.5979001841416
58,175.99369846212835,238.74276872552736,132.5979001841416
59,151.90171588085366,207.5031609195402,132.5979001841416
60,151.90171588085366,207.5031609195402,132.5979001841416
61,151.90171588085366,207.5031609195402,103.05829704699246
62,151.90171588085366,176.21913362161843,103.05829704699246
63,129.87979475791485,176.21913362161843,72.30924340004997
64,107.63665045719955,176.21913362161843,72.30924340004997
65,107.63665045719955,176.21913362161843,17.59376106270729
66,107.63665045719955,176.21913362161843,17.59376106270729
67,107.63665045719955,150.63212038130902,17.59376106270729
68,107.63665045719955,150.63212038130902,17.59376106270729
69,107.63665045719955,150.63212038130902,17.59376106270729
70,82.87474080009306,150.63212038130902,17.59376106270729
71,54.3622734791489,126.0673357406623,0.0
72,54.3622734791489,91.78405776103546,0.0
73,54.3622734791489,91.78405776103546,0.0
74,28.080525699604202,91.78405776103546,0.0
75,28.080525699604202,91.78405776103546,0.0
76,28.080525699604202,91.78405776103546,0.0
77,28.080525699604202,64.83134208590599,0.0
78,28.080525699604202,64.83134208590599,0.0
79,0.0,39.470916085267,0.0
80,0.0,39.470916085267,0.0
81,0.0,39.470916085267,0.0
82,0.0,0.0,0.0
83,0.0,0.0,0.0
84,0.0,0.0,0.0
85,0.0,0.0,0.0
86,0.0,0.0,0.0
87,0.0,0.0,0.0
88,0.0,0.0,0.0
89,0.0,0.0,0.0
90,0.0,,
