job_id,scheduling_latency
99,12.228238582611084
98,12.228571653366089
97,12.228815078735352
96,329.8032259941101
95,329.80340909957886
94,329.80357909202576
93,411.73316979408264
92,369.2166197299957
91,369.21692276000977
90,35.03265881538391
89,35.03289532661438
88,35.033169984817505
87,155.02847027778625
86,155.02866101264954
85,155.02885723114014
84,369.21724486351013
83,411.73353147506714
82,281.24537086486816
81,281.2456245422363
80,281.24584913253784
79,408.7585208415985
78,340.0677900314331
77,340.0681662559509
76,340.06851029396057
75,166.48657846450806
74,75.03559398651123
73,75.03587555885315
72,75.036128282547
71,166.48681092262268
70,166.48704171180725
69,229.74032926559448
68,229.74076128005981
67,438.7483835220337
66,495.07249212265015
65,197.71572041511536
64,197.71596693992615
63,197.71621870994568
62,49.86086392402649
61,49.86111259460449
60,49.861323833465576
59,495.07285475730896
58,623.7483940124512
57,87.69963192939758
56,87.69987344741821
55,87.70010924339294
54,628.2357332706451
53,526.451732635498
52,415.08562183380127
51,178.2095980644226
50,65.95064496994019
49,65.95084762573242
48,65.95106053352356
47,178.20983242988586
46,178.2100486755371
45,100.19766402244568
44,100.1979308128357
43,100.19814491271973
42,104.05262589454651
41,104.05291390419006
40,104.05335927009583
39,415.0860171318054
38,408.7561295032501
37,625.0965790748596
36,400.4710969924927
35,279.3557381629944
34,279.35607838630676
33,279.356369972229
32,301.36777663230896
31,301.3681004047394
30,400.49175572395325
29,400.47142028808594
28,485.0903720855713
27,583.7355093955994
26,285.23719477653503
25,150.1884274482727
24,150.1886796951294
23,150.18895769119263
22,285.2374975681305
21,285.23773884773254
20,251.7174472808838
19,251.7176775932312
18,251.71790266036987
17,456.7268421649933
16,450.05147886276245
15,186.70274662971497
14,186.70296096801758
13,186.70321106910706
12,205.7824559211731
11,205.78289151191711
10,282.4928081035614
9,282.6172516345978
8,282.6175739765167
7,456.72742533683777
6,390.1661841869354
5,391.7338523864746
4,390.16660618782043
3,440.0527536869049
2,327.728310585022
1,327.728568315506
0,327.72883677482605
