Time Interval,Agent 0,Agent 1,Agent 4,Agent 2,Agent 3
0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0
3,53.453087227309126,28.381726931725385,0.0,0.0,0.0
4,25.07136029558374,28.381726931725385,39.36393954700475,0.0,0.0
5,25.07136029558374,28.381726931725385,39.36393954700475,68.4342959890666,0.0
6,9.095043315829049,28.381726931725385,39.36393954700475,68.4342959890666,59.80045883022681
7,53.59529597353556,28.381726931725385,61.76276094529059,68.4342959890666,59.80045883022681
8,62.68474634894301,73.99710328761286,56.46101187033062,56.86571925628627,59.80045883022681
9,53.589703033113956,45.61537635588748,118.78722728998446,102.13614781288653,139.14326475329398
10,84.53788088164976,101.49705044064883,118.78722728998446,102.13614781288653,139.14326475329398
11,72.73784000698397,73.41322453061943,118.78722728998446,82.50948985373111,139.14326475329398
12,112.11504395171706,123.5481212742621,112.15856798111378,82.50948985373111,105.76754063695381
13,112.11504395171706,123.5481212742621,97.75210477614071,145.61120771306733,105.76754063695381
14,112.11504395171706,110.56274157906441,144.3841900710493,142.43547626049875,105.76754063695381
15,112.11504395171706,98.76270070439865,144.3841900710493,100.34077915646705,135.01888003152874
16,112.11504395171706,154.29989612931016,148.23715013166498,170.0871048101791,135.01888003152874
17,135.54619136313192,118.59223484637556,148.23715013166498,137.83750616301498,117.4810101511839
18,135.54619136313192,118.59223484637556,112.54568769375109,137.83750616301498,146.9109184428967
19,135.54619136313192,166.18985453253427,174.32818064864574,137.83750616301498,146.9109184428967
20,185.6473467572765,155.9004506003034,148.25432021767193,137.83750616301498,146.9109184428967
21,185.6473467572765,155.9004506003034,148.25432021767193,148.99207187589204,120.48618372901008
22,185.6473467572765,155.9004506003034,139.17335113564818,208.94751944052797,172.8244838582982
23,164.8874007862019,200.98660391433978,139.17335113564818,208.94751944052797,139.2405503074812
24,174.75729275529557,191.31161969478094,172.12052010437765,208.94751944052797,175.78221012288236
25,174.75729275529557,191.31161969478094,209.4529804592578,208.94751944052797,175.78221012288236
26,221.50473411438583,191.31161969478094,204.17533178685082,208.94751944052797,232.96959288050786
27,203.84752604536217,241.14310050730927,204.17533178685082,208.94751944052797,191.99726615104237
28,203.84752604536217,221.56344562744366,204.17533178685082,230.69007527528134,230.5602389357402
