job_id,scheduling_latency
99,10.261808633804321
98,21.029293060302734
97,25.036870002746582
96,34.01568961143494
95,111.7872040271759
94,66.51833653450012
93,49.045066595077515
92,113.29341006278992
91,116.01927065849304
90,36.04993987083435
89,142.7230622768402
88,185.60020661354065
87,188.6068398952484
86,39.257460832595825
85,159.22248697280884
84,192.5286946296692
83,29.257112741470337
82,85.94595885276794
81,87.67602157592773
80,55.82012629508972
79,230.66720581054688
78,162.94481921195984
77,71.26885342597961
76,159.32418990135193
75,236.52911853790283
74,90.0157675743103
73,239.22773432731628
72,239.26676559448242
71,253.3225221633911
70,93.99024510383606
69,95.52662181854248
68,250.0344431400299
67,279.3320436477661
66,146.0564525127411
65,207.7563271522522
64,200.14945077896118
63,296.8942074775696
62,296.9022750854492
61,139.27175998687744
60,264.2732779979706
59,267.8183043003082
58,195.52490091323853
57,52.5155816078186
56,123.3183844089508
55,43.37856721878052
54,45.01339912414551
53,180.06326174736023
52,185.01004266738892
51,217.03860354423523
50,214.32823586463928
49,224.32628679275513
48,54.28079152107239
47,174.72180080413818
46,225.0265839099884
45,263.9649775028229
44,60.01397490501404
43,63.28773736953735
42,302.53587317466736
41,294.28275990486145
40,125.06073522567749
39,128.65988779067993
38,199.95562434196472
37,119.22152352333069
36,79.02206325531006
35,79.31989169120789
34,101.57483148574829
33,205.06808185577393
32,309.3002905845642
31,152.5529978275299
30,265.50857400894165
29,99.47082018852234
28,232.37576055526733
27,245.14788842201233
26,246.008047580719
25,102.72504425048828
24,289.84191823005676
23,204.32773089408875
22,204.82876682281494
21,163.96292304992676
20,149.10556149482727
19,234.33052229881287
18,258.188129901886
17,261.19379210472107
16,313.0389449596405
15,199.99314546585083
14,144.29514026641846
13,274.03315234184265
12,211.0262565612793
11,74.26057577133179
10,169.2675883769989
9,130.52218294143677
8,133.17982244491577
7,135.52108120918274
6,167.54164052009583
5,169.29016017913818
4,179.94853234291077
3,155.52392435073853
2,106.05396485328674
1,109.28619837760925
0,275.595495223999
