job_id,scheduling_latency
99,10.993478059768677
98,14.939935684204102
97,10.993703603744507
96,49.917253255844116
95,49.917444467544556
94,49.917624950408936
93,466.0428717136383
92,154.69727540016174
91,154.69756245613098
90,154.6977617740631
89,469.9666938781738
88,466.0434718132019
87,680.979222536087
86,62.52457547187805
85,62.52478909492493
84,62.52505946159363
83,524.7249910831451
82,524.7252745628357
81,524.7255628108978
80,689.0719509124756
79,209.84698510169983
78,209.84723782539368
77,209.84744501113892
76,649.8791680335999
75,234.8676323890686
74,234.86792135238647
73,234.86817812919617
72,639.0594251155853
71,639.059642791748
70,326.63459873199463
69,326.63495779037476
68,326.6353099346161
67,573.0562295913696
66,573.0564565658569
65,573.0566792488098
64,747.5783808231354
63,763.6313109397888
62,669.5925648212433
61,674.5682923793793
60,635.0347664356232
59,635.0349774360657
58,635.0352535247803
57,634.9057290554047
56,617.5654256343842
55,459.7203583717346
54,77.98654580116272
53,77.9867775440216
52,77.98701691627502
51,459.7206840515137
50,459.7210626602173
49,521.047061920166
48,91.67882966995239
47,91.67907047271729
46,91.67926836013794
45,95.01833248138428
44,95.01861763000488
43,95.01882576942444
42,124.69399833679199
41,124.69439244270325
40,464.7206916809082
39,165.1734380722046
38,165.17371225357056
37,165.17404866218567
36,464.72091913223267
35,464.7212734222412
34,424.539502620697
33,228.95095443725586
32,228.95120429992676
31,228.9514787197113
30,424.53978061676025
29,424.540007352829
28,434.96527457237244
27,435.03969740867615
26,184.69838166236877
25,184.69862508773804
24,184.6988651752472
23,435.0399661064148
22,507.04979491233826
21,341.36853790283203
20,344.7109069824219
19,345.0350196361542
18,354.85796999931335
17,354.8581373691559
16,284.8524754047394
15,284.8527979850769
14,284.8530578613281
13,273.12961316108704
12,273.12986063957214
11,273.13009572029114
10,394.0511283874512
9,394.05141258239746
8,846.3194279670715
7,846.8286447525024
6,314.9050076007843
5,314.9053122997284
4,314.9056148529053
3,365.01760029792786
2,507.0501980781555
1,195.0058925151825
0,195.00613689422607
