Time Interval,Agent 1,Agent 3,Agent 4,Agent 0,Agent 5,Agent 6,Agent 2,Agent 7,Agent 8,Agent 9
0,0.0,0.0,0.0,10.463043299622543,0.0,0.0,25.000912801906786,0.0,0.0,0.0
1,0.0,0.0,0.0,10.463043299622543,0.0,0.0,92.01378332314695,0.0,0.0,0.0
2,0.0,72.79924603120078,0.0,10.463043299622543,0.0,0.0,92.01378332314695,0.0,0.0,0.0
3,0.0,60.75332911483819,75.1192713084796,10.463043299622543,0.0,0.0,92.01378332314695,0.0,0.0,0.0
4,0.0,60.75332911483819,94.92353187605272,10.463043299622543,142.35512792877407,0.0,50.11531400602506,0.0,0.0,0.0
5,0.0,54.61955212187483,80.37355643561314,0.0,262.52830383228184,0.0,47.26283626186158,0.0,0.0,0.0
6,29.240237487386317,33.71270729528582,80.37355643561314,0.0,294.76394913450326,0.0,47.26283626186158,0.0,0.0,0.0
7,135.082647631811,25.110168680956825,65.01773257879707,0.0,280.31540221445533,99.24048661892154,14.107084322729724,0.0,0.0,0.0
8,146.88291482700555,25.110168680956825,44.67653995405946,0.0,263.48612828290214,184.089345629982,8.659760573516033,21.60232990015599,0.0,0.0
9,146.88291482700555,0.0,38.06073291201963,0.0,251.91659980253507,176.07640007200968,8.659760573516033,79.34203809349376,0.0,0.0
10,134.02880344301798,42.79056099860903,25.57333981692924,0.0,230.50790995138436,176.07640007200968,0.0,63.16333849270242,17.929392642906272,0.0
11,119.09575917655336,69.02735562025939,9.11336846734899,0.0,211.61551980807795,166.65679579034094,0.0,45.86614390567834,17.929392642906272,0.0
12,102.96545394931609,69.02735562025939,9.11336846734899,0.0,211.61551980807795,132.06315994024578,0.0,29.405343447563705,0.0,0.0
13,91.13442540499072,69.02735562025939,9.11336846734899,0.0,185.09944373982364,125.95624326616178,0.0,29.405343447563705,0.0,0.0
14,86.01761443037088,51.18362645643531,9.11336846734899,0.0,180.49940876005124,117.74576978394842,0.0,29.405343447563705,0.0,0.0
15,64.56830197553343,42.402723114243194,9.11336846734899,0.0,154.72215797769763,98.31760232140486,0.0,29.405343447563705,0.0,0.0
16,49.6269707585399,42.402723114243194,0.0,0.0,144.12880899408376,98.31760232140486,0.0,17.01999848872385,0.0,0.0
17,41.58129144211394,31.024359712481942,0.0,0.0,144.12880899408376,98.31760232140486,0.0,0.0,0.0,0.0
18,41.58129144211394,19.419060106126494,0.0,0.0,144.12880899408376,87.07914541748752,0.0,0.0,0.0,0.0
19,22.591985138933545,19.419060106126494,0.0,0.0,144.12880899408376,69.97086680102478,0.0,0.0,0.0,0.0
20,0.0,19.419060106126494,0.0,0.0,129.27164867798592,51.17968511664702,0.0,0.0,0.0,0.0
21,0.0,19.419060106126494,0.0,0.0,111.3342488538952,51.17968511664702,0.0,0.0,0.0,0.0
22,0.0,19.419060106126494,0.0,0.0,94.38504212969556,51.17968511664702,0.0,0.0,0.0,0.0
23,0.0,19.419060106126494,0.0,0.0,79.98945622091433,27.047691645076075,0.0,0.0,0.0,0.0
