Time Interval,Agent 4,Agent 0,Agent 1,Agent 2,Agent 3
0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0
3,0.0,53.471372344879924,0.0,0.0,0.0
4,0.0,53.471372344879924,56.83668197680963,0.0,0.0
5,0.0,53.471372344879924,68.40212349431498,58.26042644765367,0.0
6,43.56996200540195,37.48755935474517,68.40212349431498,58.26042644765367,0.0
7,43.56996200540195,37.48755935474517,56.83668197680963,58.26042644765367,41.25223040083333
8,43.56996200540195,82.9035308936235,56.83668197680963,44.63205693001998,67.96502151802076
9,54.71390488811107,73.80136741670493,56.83668197680963,93.57729039473838,67.96502151802076
10,91.75185153137087,73.80136741670493,64.09800652932567,93.57729039473838,59.01789247499962
11,64.85436522832102,73.80136741670493,64.09800652932567,93.57729039473838,130.98279616269875
12,64.85436522832102,108.35467285745871,81.7503108184172,93.57729039473838,130.98279616269875
13,139.52245359819324,108.35467285745871,81.7503108184172,79.17070060190898,104.27000504551133
14,115.55372766529797,96.29523467345679,81.7503108184172,149.2184803319409,104.27000504551133
15,100.1065014032101,139.09451383169045,106.75373736350333,149.2184803319409,104.27000504551133
16,140.95835511249737,139.09451383169045,100.76437217156366,117.96905099898899,138.7724908075395
17,115.51994207915952,105.76344251852824,100.76437217156366,117.96905099898899,138.7724908075395
18,170.97497063762438,105.76344251852824,161.34786378475738,140.1834667486325,106.4673894497273
19,142.45109563188058,114.83573524159395,130.03689305414838,140.1834667486325,106.4673894497273
20,142.45109563188058,114.83573524159395,162.75720094562647,140.1834667486325,126.5646594822383
21,142.45109563188058,184.69224316595356,162.75720094562647,118.33746356761195,126.5646594822383
22,142.45109563188058,184.69224316595356,162.75720094562647,192.2150538397621,126.5646594822383
23,131.5363263862991,151.33570981107718,151.0376198356411,164.22128376572698,204.2595820634785
24,159.24634487398822,181.37824000171696,151.0376198356411,150.69917015228754,187.2140786041837
25,159.24634487398822,181.37824000171696,141.03460553866935,209.30518675212602,187.2140786041837
26,159.24634487398822,172.30594727865125,187.73258820218396,179.66405383453443,156.76622298040525
27,176.69612940244926,172.30594727865125,175.9303077789035,179.66405383453443,202.63398023027605
28,176.69612940244926,213.59663952728394,175.9303077789035,175.11502444779194,202.63398023027605
29,176.04034662137684,200.6095408576887,233.12741934031294,199.08203193197357,202.63398023027605
