Time Interval,Agent 2,Agent 1,Agent 3,Agent 4,Agent 0
0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,16.004226215385312
3,0.0,9.1278322874233,0.0,28.415386333944003,16.004226215385312
4,11.57958542914095,9.1278322874233,11.583495046024302,28.415386333944003,16.004226215385312
5,11.57958542914095,22.521464788605517,13.66408254336122,28.415386333944003,16.91995690426645
6,35.5791033135788,22.521464788605517,13.66408254336122,28.415386333944003,16.91995690426645
7,35.5791033135788,22.521464788605517,13.66408254336122,28.415386333944003,16.91995690426645
8,23.999517884437832,22.521464788605517,50.93476975423617,28.415386333944003,50.5074718918219
9,23.999517884437832,29.718113982036858,37.270687210874954,0.0,33.58751498755545
10,44.31905397191458,29.718113982036858,37.270687210874954,28.672770663802304,33.58751498755545
11,44.31905397191458,29.718113982036858,37.270687210874954,28.672770663802304,5.294178361213803
12,44.31905397191458,29.718113982036858,37.270687210874954,28.672770663802304,31.381397087211763
13,15.042298154412336,11.003620552994278,37.270687210874954,28.672770663802304,26.08721872599796
14,15.042298154412336,34.98077318315614,37.270687210874954,28.672770663802304,26.08721872599796
15,50.762647440784264,23.97715263016186,19.656938571651487,34.16461723096779,31.25708118034375
16,50.762647440784264,28.801746372663533,35.35952374557325,30.9735449326548,31.25708118034375
17,50.762647440784264,40.60895156629907,35.35952374557325,30.9735449326548,31.25708118034375
18,46.73328065880827,40.60895156629907,35.35952374557325,63.25667257039466,63.90839560613146
19,35.72034928637191,40.60895156629907,35.35952374557325,63.25667257039466,63.90839560613146
20,35.72034928637191,40.60895156629907,44.35447784551664,63.25667257039466,63.90839560613146
21,56.494625921484946,40.60895156629907,44.35447784551664,63.25667257039466,63.90839560613146
22,56.494625921484946,58.60983605613892,41.45667391683285,43.23071443063312,69.13025858122569
23,53.7597245792742,58.60983605613892,62.28359343852652,43.23071443063312,36.478944155438
24,53.7597245792742,44.21575417397221,64.66946549940452,79.6191643724233,46.49711237111066
25,53.7597245792742,44.21575417397221,45.954125660654945,79.6191643724233,46.49711237111066
26,53.7597245792742,44.21575417397221,45.954125660654945,79.6191643724233,46.49711237111066
27,53.7597245792742,44.21575417397221,45.954125660654945,57.198419779015694,46.49711237111066
28,53.7597245792742,44.21575417397221,50.597306987164934,57.198419779015694,46.49711237111066
