Time Interval,Agent 0,Agent 2,Agent 1
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,26.519525860780778,0.0,0.0
4,26.519525860780778,0.0,0.0
5,26.519525860780778,0.0,28.091605924495155
6,26.519525860780778,0.0,28.091605924495155
7,26.519525860780778,0.0,0.0
8,26.519525860780778,29.64574030073664,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
11,26.91772077162582,0.0,11.19023453670594
12,26.91772077162582,0.0,0.0
13,26.91772077162582,0.0,0.0
14,0.0,0.0,0.0
15,0.0,0.0,0.0
16,26.969165328595064,27.316628361502442,0.0
17,26.969165328595064,0.0,0.0
18,26.969165328595064,0.0,0.0
19,26.969165328595064,0.0,0.0
20,26.969165328595064,14.708558760912313,40.440599348198226
21,0.0,14.708558760912313,40.440599348198226
22,0.0,14.708558760912313,17.01022244319745
23,0.0,14.708558760912313,17.01022244319745
24,0.0,14.708558760912313,0.0
25,35.58335765521857,42.00962157561236,0.0
26,28.249785982126443,27.301062814700042,0.0
27,28.249785982126443,27.301062814700042,0.0
28,28.249785982126443,0.0,0.0
29,28.249785982126443,0.0,20.61568666290164
30,0.0,18.8740371064223,20.61568666290164
31,0.0,18.8740371064223,0.0
32,0.0,0.0,0.0
33,0.0,0.0,0.0
34,38.850786456677724,7.5158370435601745,0.0
35,38.850786456677724,0.0,0.0
36,21.46014790898577,0.0,0.0
37,21.46014790898577,0.0,10.101659681837294
38,0.0,26.477976046450124,10.101659681837294
39,0.0,26.477976046450124,10.101659681837294
40,0.0,26.477976046450124,10.101659681837294
41,11.219185156280423,26.477976046450124,0.0
42,11.219185156280423,0.0,0.0
43,11.219185156280423,0.0,0.0
44,11.219185156280423,0.0,0.0
45,11.219185156280423,5.173086224494859,19.33842484957264
46,0.0,5.173086224494859,19.33842484957264
47,0.0,5.173086224494859,19.33842484957264
48,0.0,5.173086224494859,19.33842484957264
49,11.222012664587336,13.379352522723481,19.33842484957264
50,11.222012664587336,0.0,0.0
51,11.222012664587336,0.0,0.0
52,11.222012664587336,0.0,0.0
53,0.0,21.657100369453442,0.0
54,0.0,21.657100369453442,0.0
55,0.0,21.657100369453442,0.0
56,1.91615861265295,0.0,18.074676076441936
57,1.91615861265295,0.0,18.074676076441936
58,0.0,0.0,18.074676076441936
59,5.431057626736436,27.770553918232622,0.0
60,0.0,0.0,0.0
61,0.0,0.0,0.0
62,0.0,0.0,3.9812346120988504
63,0.0,0.0,0.0
64,0.0,0.0,0.0
65,0.0,0.0,0.0
66,19.16842867036889,0.0,0.0
67,19.16842867036889,0.0,0.0
68,0.0,0.0,0.0
69,21.441783419640085,30.270803370554447,0.0
70,21.441783419640085,0.0,0.0
71,21.441783419640085,0.0,27.754249017810764
72,0.0,23.533079017504697,27.754249017810764
73,0.0,23.533079017504697,27.754249017810764
74,0.0,23.533079017504697,27.754249017810764
75,28.58941255373795,41.04928475151576,27.754249017810764
76,28.58941255373795,17.516205734011063,27.754249017810764
77,22.720335926158373,17.516205734011063,32.92329223494651
78,22.720335926158373,48.271577338815995,32.92329223494651
79,22.720335926158373,0.0,0.0
80,41.11015351824532,41.604484848474364,34.8308357321461
81,18.95068958799168,41.604484848474364,16.19234750396275
82,52.8791692986603,41.604484848474364,53.35049907620558
83,22.310522823743142,41.604484848474364,29.8595891311869
84,55.03275344570418,37.41817287107057,11.953962310829704
85,44.70406910177586,26.53858640241959,11.953962310829704
86,32.72223062196103,26.53858640241959,26.114460736019815
87,40.83196017414402,26.53858640241959,11.953962310829704
88,18.33143980353215,26.53858640241959,33.304181852209545
89,0.0,0.0,21.350219541379836
90,59.3385860001938,37.740553135629185,24.555000446344533
91,26.368590625710354,29.331975037517658,40.25055151590628
92,26.368590625710354,29.331975037517658,28.921570359739814
93,37.66940417211178,14.679914833245755,39.99030975327554
94,37.66940417211178,0.0,39.99030975327554
95,19.868809335890838,7.271743152378571,28.921570359739814
96,27.935295334590354,33.74490268717117,50.910252345968345
97,64.79626133511924,33.74490268717117,39.373644806654184
98,64.51155962546675,26.473159534792597,70.2656389583845
99,37.80280843908854,63.85413347597312,70.2656389583845
100,55.1783300209835,36.46906378993988,46.3522308236051
101,55.1783300209835,27.088906074144994,46.3522308236051
102,55.1783300209835,6.37609195247125,46.3522308236051
103,27.527736396045647,0.0,19.721575094923377
104,0.0,0.0,0.0
105,0.0,0.0,0.0
106,0.0,0.0,0.0
107,0.0,0.0,0.0
108,0.0,0.0,0.0
109,0.0,0.0,0.0
110,0.0,0.0,0.0
111,0.0,0.0,0.0
112,0.0,0.0,0.0
113,0.0,0.0,0.0
114,0.0,0.0,0.0
115,0.0,0.0,0.0
116,0.0,0.0,0.0
