job_id,wait_time
99,10.96715521812439
98,10.967227220535278
97,10.967287063598633
96,292.0888442993164
95,292.0889275074005
94,292.0951774120331
93,340.0669958591461
92,340.06707787513733
91,340.0671458244324
90,466.0991053581238
89,466.09917998313904
88,466.09925270080566
87,540.0304970741272
86,540.0337228775024
85,164.04817914962769
84,164.04833602905273
83,34.7100191116333
82,34.71009135246277
81,34.71019625663757
80,164.0485382080078
79,319.9825186729431
78,319.9826033115387
77,319.9826681613922
76,349.0668683052063
75,349.0669355392456
74,349.0670132637024
73,540.0084669589996
72,74.93633890151978
71,74.93655848503113
70,74.93664026260376
69,164.0407190322876
68,164.04079270362854
67,164.040860414505
66,437.58673453330994
65,437.58681440353394
64,324.2648458480835
63,46.07780599594116
62,46.07787466049194
61,46.07793974876404
60,324.2649507522583
59,324.2650098800659
58,233.89682388305664
57,233.89689826965332
56,233.89696645736694
55,437.5869970321655
54,478.1102342605591
53,478.11031317710876
52,478.1103754043579
51,600.0157902240753
50,663.141321182251
49,74.8613612651825
48,74.85894107818604
47,74.85901021957397
46,74.85588026046753
45,663.1664407253265
44,74.87909770011902
43,74.87916302680969
42,74.87923765182495
41,438.8538269996643
40,438.853928565979
39,438.8540244102478
38,499.978652715683
37,500.0468213558197
36,540.045928478241
35,505.12705183029175
34,233.23700070381165
33,233.23708868026733
32,164.93452858924866
31,164.93460321426392
30,114.83177971839905
29,114.8318543434143
28,114.83193039894104
27,164.93471765518188
26,233.23721551895142
25,505.1272146701813
24,438.8568136692047
23,198.12449502944946
22,198.12456154823303
21,198.0641689300537
20,198.06426286697388
19,198.0643594264984
18,438.856951713562
17,301.1231429576874
16,301.1232330799103
15,301.1299548149109
14,337.65742564201355
13,337.65749955177307
12,337.6575665473938
11,369.74716806411743
10,369.74727606773376
9,369.747385263443
8,505.07620310783386
7,505.11168003082275
6,505.1117525100708
5,164.36722707748413
4,164.36733031272888
3,164.3817355632782
2,466.14562582969666
1,466.14569783210754
0,268.0398099422455
