Time Interval,Agent 1,Agent 0,Agent 3,Agent 4,Agent 2
0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,15.98198853606615
3,9.087585516265735,0.0,0.0,16.015476994095874,28.383226557440178
4,9.087585516265735,28.385912408759122,0.0,16.015476994095874,19.641695178388453
5,9.087585516265735,28.385912408759122,28.79114431626358,16.015476994095874,19.641695178388453
6,38.86306714530831,28.385912408759122,28.79114431626358,31.268210525224795,19.641695178388453
7,38.86306714530831,28.385912408759122,28.79114431626358,31.268210525224795,56.821365479205625
8,38.86306714530831,28.385912408759122,28.79114431626358,31.268210525224795,56.821365479205625
9,29.77548162904257,9.096905670971365,28.79114431626358,31.268210525224795,56.821365479205625
10,29.77548162904257,47.42292925322852,28.79114431626358,31.268210525224795,56.821365479205625
11,29.77548162904257,47.42292925322852,31.136870262915107,31.268210525224795,56.821365479205625
12,29.77548162904257,47.42292925322852,31.136870262915107,38.66595357812039,56.821365479205625
13,36.33209729551939,47.42292925322852,33.227969237343125,38.66595357812039,37.21624875282256
14,36.33209729551939,33.40453790005615,40.59776838922116,38.66595357812039,37.21624875282256
15,36.33209729551939,33.40453790005615,40.59776838922116,38.66595357812039,37.21624875282256
16,36.33209729551939,50.350554744525546,40.59776838922116,34.772428694900604,37.21624875282256
17,39.876079800393704,50.350554744525546,48.49735557364627,34.772428694900604,37.21624875282256
18,39.876079800393704,38.23746659180235,38.962898153772315,38.78420887322306,48.77810616189811
19,39.876079800393704,48.408176866928684,38.962898153772315,43.66389657459739,70.25099636181004
20,39.876079800393704,48.408176866928684,53.11297192993673,43.66389657459739,70.25099636181004
21,59.454963259429476,69.02314486243684,61.44179915007697,43.66389657459739,64.97815914590058
22,59.454963259429476,69.02314486243684,46.30971896842146,51.827022372771985,64.97815914590058
23,59.454963259429476,69.02314486243684,46.30971896842146,71.94561642736825,64.97815914590058
24,52.1503828543108,69.02314486243684,57.30244216664632,65.31643392488755,64.97815914590058
25,80.63185261604603,64.47711510387423,57.30244216664632,65.31643392488755,64.97815914590058
26,80.63185261604603,64.47711510387423,67.69978046131604,65.31643392488755,84.4478160761677
27,80.63185261604603,82.55777316114543,67.23522944679807,67.73089268027142,84.4478160761677
28,80.63185261604603,82.55777316114543,67.23522944679807,67.73089268027142,84.4478160761677
