job_id,scheduling_latency
73,4.3276050090789795
70,2.0444023609161377
37,2.4868671894073486
90,8.492668628692627
91,4.653280973434448
28,3.858473062515259
7,4.4225013256073
13,3.0945417881011963
46,6.646256923675537
21,6.051386833190918
43,5.499987602233887
2,9.025862455368042
96,2.840404510498047
23,6.285515069961548
22,4.452777862548828
53,7.215351581573486
57,7.005277156829834
78,9.983041524887085
71,7.081714391708374
5,7.555968523025513
45,8.422471284866333
51,3.357363224029541
81,4.944029092788696
72,5.601039171218872
94,3.0962116718292236
58,4.654093503952026
36,3.737330675125122
83,5.949851036071777
56,3.553379774093628
11,7.6867454051971436
26,3.5074269771575928
31,7.45821213722229
24,3.9713592529296875
19,5.003551483154297
39,2.564769744873047
18,4.372282266616821
42,7.009693622589111
64,4.946898698806763
77,1.4395818710327148
65,7.3235650062561035
54,5.15222430229187
62,4.424144744873047
55,3.3995907306671143
80,4.1705708503723145
68,5.19020938873291
79,8.836270093917847
0,0.011913776397705078
61,1.9688506126403809
89,2.854254961013794
25,5.904663324356079
59,5.50539493560791
16,4.105637073516846
52,4.099253416061401
20,8.756350755691528
14,3.6129531860351562
8,2.944014072418213
3,8.25742483139038
44,4.834891080856323
32,8.67487096786499
74,3.509394645690918
29,5.748395681381226
50,3.2092461585998535
47,7.246636629104614
41,4.782728910446167
86,1.6524276733398438
9,2.256659746170044
76,4.624429225921631
88,5.972255706787109
35,6.592653751373291
87,4.433233976364136
99,4.891288757324219
49,1.4013481140136719
12,6.046750068664551
40,3.414508104324341
60,3.4757585525512695
15,1.8943462371826172
67,4.987915992736816
63,8.466046810150146
6,5.617563962936401
34,4.012669086456299
17,2.7044389247894287
48,3.7569870948791504
82,4.982398271560669
97,5.604259490966797
30,5.133976221084595
66,3.78523588180542
75,4.7162840366363525
93,6.291183948516846
27,6.2754411697387695
33,4.457426309585571
95,3.608316659927368
1,8.897940397262573
4,5.837115049362183
69,3.7562429904937744
10,5.85484504699707
92,5.620347023010254
98,3.2848122119903564
85,5.808794260025024
84,2.920372724533081
38,5.838145017623901
