Time Interval,Agent 6
0,0.0
1,0.0
2,10.26
3,10.26
4,10.26
5,10.26
6,10.26
7,65.03
8,65.03
9,65.03
10,65.04
11,65.04
12,65.04
13,65.04
14,65.04
15,65.04
16,54.78
17,54.78
18,54.78
19,54.78
20,54.78
21,54.78
22,54.78
23,54.78
24,54.78
25,54.78
26,54.78
27,54.78
28,54.78
29,54.78
30,54.78
31,54.78
32,54.79
33,54.79
34,54.79
35,54.79
36,54.79
37,54.79
38,54.79
39,54.79
40,54.79
41,93.0
42,93.0
43,93.0
44,93.0
45,93.0
46,93.0
47,93.0
48,81.23
49,81.23
50,81.23
51,81.23
52,65.9
53,65.9
54,65.9
55,65.9
56,50.84
57,50.84
58,50.84
59,50.84
60,50.84
61,50.84
62,50.84
63,50.84
64,50.84
65,50.84
66,50.84
67,50.84
68,50.84
69,50.84
70,50.84
71,50.84
72,50.84
73,38.21
74,38.21
75,38.21
76,38.21
77,38.21
78,38.21
79,38.21
80,38.21
81,38.21
82,38.21
83,38.21
84,38.21
85,38.21
86,38.21
87,38.21
88,38.21
89,38.21
90,38.21
91,38.21
92,38.21
93,38.21
94,38.21
95,38.21
96,38.21
97,38.21
98,38.21
99,38.21
100,24.5
101,24.5
102,0.0
103,0.0
104,0.0
105,0.0
106,0.0
107,0.0
108,0.0
109,0.0
110,0.0
111,0.0
112,0.0
113,0.0
114,0.0
115,0.0
116,0.0
117,0.0
118,0.0
119,0.0
120,0.0
121,0.0
122,0.0
123,0.0
124,0.0
125,0.0
126,0.0
127,0.0
128,0.0
