Time Interval,Agent 21
0,0.0
1,0.0
2,55.87
3,55.87
4,55.88
5,55.88
6,55.88
7,55.88
8,41.28
9,28.62
10,28.62
11,22.85
12,39.95
13,39.95
14,39.96
15,39.96
16,39.96
17,39.96
18,39.96
19,39.96
20,39.96
21,82.26
22,82.26
23,82.26
24,82.27
25,82.27
26,82.27
27,82.27
28,82.27
29,82.27
30,82.28
31,82.28
32,82.29
33,82.29
34,82.29
35,82.3
36,82.3
37,82.3
38,82.3
39,82.3
40,82.3
41,82.31
42,82.31
43,82.31
44,82.31
45,82.31
46,82.31
47,82.31
48,82.31
49,82.31
50,82.32
51,82.32
52,82.32
53,82.32
54,82.32
55,82.32
56,82.32
57,82.32
58,82.33
59,82.33
60,82.33
61,82.33
62,82.33
63,82.33
64,82.33
65,82.33
66,82.33
67,82.33
68,82.33
69,82.33
70,82.33
71,82.33
72,82.33
73,82.33
74,82.33
75,82.33
76,82.33
77,82.33
78,75.83
79,75.83
80,53.36
81,41.91
82,36.44
83,22.31
84,22.31
85,22.31
86,15.72
87,15.72
88,15.72
89,15.72
90,15.72
91,8.34
92,8.34
93,8.34
94,8.34
95,8.34
96,8.34
97,8.34
98,8.34
99,0.0
100,0.0
101,0.0
102,0.0
103,0.0
104,0.0
105,0.0
106,0.0
107,0.0
108,0.0
109,0.0
110,0.0
111,0.0
112,0.0
113,0.0
114,0.0
115,0.0
116,0.0
117,0.0
118,0.0
119,0.0
120,0.0
121,0.0
122,0.0
123,0.0
124,0.0
125,0.0
126,0.0
127,0.0
128,0.0
