Time Interval,Agent 17
0,0.0
1,0.0
2,10.26
3,10.26
4,10.26
5,10.26
6,10.26
7,27.22
8,27.22
9,27.22
10,27.22
11,27.22
12,27.22
13,27.22
14,27.22
15,27.22
16,65.87
17,65.87
18,65.87
19,65.88
20,65.88
21,65.88
22,65.88
23,65.88
24,65.88
25,65.88
26,65.88
27,65.88
28,65.88
29,65.88
30,65.89
31,65.89
32,65.9
33,65.9
34,65.9
35,65.9
36,65.9
37,65.9
38,65.9
39,65.9
40,65.9
41,65.91
42,65.91
43,65.91
44,65.91
45,65.91
46,65.91
47,65.91
48,65.91
49,65.91
50,65.91
51,65.91
52,61.58
53,61.58
54,61.58
55,61.58
56,61.58
57,61.58
58,61.58
59,61.58
60,61.58
61,61.58
62,61.58
63,61.58
64,61.58
65,61.58
66,61.58
67,61.58
68,61.58
69,48.95
70,48.95
71,36.77
72,36.77
73,36.77
74,36.77
75,26.17
76,26.17
77,26.17
78,26.17
79,26.17
80,12.62
81,12.63
82,12.63
83,12.63
84,12.63
85,12.63
86,12.63
87,12.63
88,12.63
89,12.63
90,12.63
91,5.25
92,5.25
93,5.25
94,0.0
95,0.0
96,0.0
97,0.0
98,0.0
99,0.0
100,0.0
101,0.0
102,0.0
103,0.0
104,0.0
105,0.0
106,0.0
107,0.0
108,0.0
109,0.0
110,0.0
111,0.0
112,0.0
113,0.0
114,0.0
115,0.0
116,0.0
117,0.0
118,0.0
119,0.0
120,0.0
121,0.0
122,0.0
123,0.0
124,0.0
125,0.0
126,0.0
127,0.0
128,0.0
