Time Interval,Agent 12
0,0.0
1,0.0
2,0.0
3,0.0
4,22.18
5,22.18
6,22.18
7,22.18
8,22.18
9,22.18
10,22.18
11,88.36
12,88.36
13,88.36
14,88.36
15,88.36
16,88.36
17,88.36
18,88.36
19,88.36
20,88.36
21,88.36
22,88.36
23,81.92
24,81.93
25,81.93
26,66.18
27,66.18
28,66.18
29,66.18
30,66.18
31,66.18
32,66.18
33,66.18
34,66.18
35,66.18
36,66.18
37,66.18
38,66.18
39,66.18
40,66.18
41,66.19
42,66.19
43,66.19
44,66.19
45,66.19
46,66.19
47,66.19
48,66.19
49,66.19
50,59.68
51,59.72
52,44.25
53,97.96
54,97.96
55,97.96
56,97.96
57,97.96
58,97.96
59,83.06
60,83.06
61,83.06
62,83.06
63,83.06
64,83.06
65,83.06
66,83.06
67,83.06
68,83.06
69,83.06
70,83.06
71,83.06
72,83.06
73,83.06
74,83.06
75,83.06
76,83.06
77,83.06
78,83.06
79,83.06
80,67.43
81,67.43
82,67.43
83,67.43
84,67.43
85,67.43
86,67.43
87,67.43
88,67.43
89,67.43
90,67.43
91,67.43
92,67.43
93,67.43
94,67.43
95,67.44
96,67.44
97,54.83
98,54.83
99,54.83
100,34.13
101,34.13
102,17.81
103,17.81
104,17.81
105,0.0
106,0.0
107,0.0
108,0.0
109,0.0
110,0.0
111,0.0
112,0.0
113,0.0
114,0.0
115,0.0
116,0.0
117,0.0
118,0.0
119,0.0
120,0.0
121,0.0
122,0.0
123,0.0
124,0.0
125,0.0
126,0.0
127,0.0
128,0.0
