Time Interval,Agent 1,Agent 2,Agent 4,Agent 3,Agent 0
0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,9.135375467254947
3,16.005244363921776,0.0,0.0,0.0,9.135375467254947
4,16.005244363921776,15.464981825990204,20.775759754709256,28.41659693738675,9.135375467254947
5,16.005244363921776,15.464981825990204,20.775759754709256,28.41659693738675,42.51291057156113
6,16.005244363921776,15.464981825990204,20.775759754709256,28.41659693738675,42.51291057156113
7,25.681912510775664,36.96292849077901,20.775759754709256,28.41659693738675,42.51291057156113
8,25.681912510775664,42.29522159998143,34.82756761761108,28.41659693738675,33.37753510430618
9,25.681912510775664,31.662508487384965,34.82756761761108,25.48412578059759,33.37753510430618
10,28.87226971516897,31.662508487384965,34.82756761761108,43.04067393083526,33.37753510430618
11,28.87226971516897,31.662508487384965,34.884560399991656,43.04067393083526,55.869345558561164
12,58.529292982582255,31.662508487384965,34.884560399991656,43.04067393083526,55.869345558561164
13,58.529292982582255,31.662508487384965,34.884560399991656,36.508374714493115,55.869345558561164
14,32.8473804718066,31.662508487384965,34.884560399991656,45.5659257770452,55.869345558561164
15,32.8473804718066,48.46392169064141,29.108028119587654,45.5659257770452,51.30810276982606
16,36.9841125295821,48.46392169064141,44.52144766256201,45.5659257770452,33.59302739624095
17,36.9841125295821,48.46392169064141,44.52144766256201,56.643150256435476,64.88173109751293
18,65.70827424201795,48.46392169064141,44.52144766256201,56.643150256435476,45.45297237615008
19,65.70827424201795,48.46392169064141,44.52144766256201,45.61890132253994,45.45297237615008
20,65.70827424201795,48.46392169064141,48.55379984389391,45.61890132253994,45.45297237615008
21,65.70827424201795,48.46392169064141,48.55379984389391,60.61041977557536,57.02957953620296
22,52.70890524642315,60.93465134178774,48.55379984389391,69.88340895655023,60.126661654892274
23,52.70890524642315,60.93465134178774,48.55379984389391,59.583225285451945,60.126661654892274
24,52.70890524642315,60.93465134178774,32.850357935228054,59.583225285451945,60.126661654892274
25,52.70890524642315,60.93465134178774,57.27433789392909,59.583225285451945,60.126661654892274
26,59.982347956435014,60.93465134178774,53.2419857125972,59.583225285451945,60.126661654892274
27,59.982347956435014,60.93465134178774,53.2419857125972,59.583225285451945,84.26414162968021
28,59.129539928745096,69.23541259879572,69.5313868741348,68.25386829955501,70.09987295480211
