job_id,selection_time
73,2.013456344604492
70,0.5147559642791748
37,0.5153062343597412
90,2.4080276489257812e-05
91,3.24249267578125e-05
28,1.5163493156433105
7,2.4805428981781006
13,1.0181384086608887
46,2.521263599395752
21,1.5201213359832764
43,1.0186450481414795
2,5.018794059753418
96,2.765655517578125e-05
23,2.524656295776367
22,0.5158486366271973
53,3.015272378921509
57,4.015536785125732
78,3.0195553302764893
71,3.512925386428833
5,5.013764142990112
45,3.523535966873169
51,2.0147311687469482
81,1.0181083679199219
72,3.012819766998291
94,0.5111422538757324
58,2.5145320892333984
36,1.0144495964050293
83,2.384185791015625e-05
56,0.514737606048584
11,3.523624897003174
26,2.022768497467041
31,1.0169966220855713
24,1.018324375152588
19,0.016585350036621094
39,1.5143704414367676
18,4.02446174621582
42,2.0211849212646484
64,1.014709711074829
77,0.018982648849487305
62,2.515133857727051
65,2.015054941177368
54,1.014350414276123
55,0.01747441291809082
80,0.5168986320495605
68,2.512759208679199
79,2.0185155868530273
61,0.017303466796875
0,4.4345855712890625e-05
89,2.5510787963867188e-05
25,3.023890972137451
59,1.5151302814483643
16,3.0223653316497803
52,3.5158965587615967
20,3.5244081020355225
14,1.5196280479431152
8,1.9833524227142334
3,4.981812953948975
44,0.517327070236206
32,2.0167336463928223
74,2.5191574096679688
29,2.516481637954712
47,3.0217418670654297
50,1.5160627365112305
41,3.0155627727508545
86,0.019525527954101562
9,1.4838297367095947
76,4.020657777786255
88,1.0154352188110352
35,2.5150833129882812
87,0.5176277160644531
99,1.0126779079437256
49,0.01775503158569336
12,2.521895170211792
60,0.5157074928283691
40,2.015022039413452
15,0.5172476768493652
67,1.0144400596618652
63,3.0159549713134766
6,3.4804494380950928
34,0.515756368637085
17,2.0205729007720947
48,1.5200140476226807
82,1.518291711807251
97,1.5128076076507568
30,3.0168957710266113
66,0.017410993576049805
75,3.519787549972534
93,2.1696090698242188e-05
33,0.017087697982788086
27,3.5173473358154297
95,2.2411346435546875e-05
1,4.480679273605347
4,2.9805426597595215
69,1.5137839317321777
10,3.980976104736328
92,1.0090253353118896
98,0.5112106800079346
85,2.4557113647460938e-05
84,4.363059997558594e-05
38,3.5159518718719482
