Time Interval,Agent 2,Agent 1,Agent 0
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,8.914227102885924,8.914227102885924,8.914227102885924
4,24.695994694626002,28.43602959465804,24.695994694626002
5,57.92133268958239,28.43602959465804,55.72216640590353
6,57.92133268958239,60.8910427050979,55.72216640590353
7,70.42845621999346,72.83223461258974,72.15455996200578
8,105.95927133347814,90.30117416691365,72.15455996200578
9,97.04504423059221,81.38694706402774,106.96185933824847
10,97.04504423059221,106.57337545313557,101.76305464163227
11,115.75427655245487,106.57337545313557,103.95861455152543
12,115.75427655245487,106.57337545313557,114.55459246382844
13,115.75427655245487,121.39694598577633,114.55459246382844
14,115.75427655245487,120.61904456812432,131.95619883127148
15,144.3843103450936,120.61904456812432,124.3336261611559
16,133.6344788111601,147.19253692325339,124.3336261611559
17,139.73978398373265,143.23101523282944,134.28129037550062
18,139.73978398373265,143.23101523282944,155.7871533888893
19,156.14600105870917,145.66674224426114,155.7871533888893
20,156.20080312158063,166.35146915181042,156.05884934976638
21,182.7197513456286,158.44614329703904,180.27141553837401
22,182.7197513456286,194.43205321264918,162.86980917093095
23,182.7197513456286,194.43205321264918,200.35743015493736
24,196.51219288477506,194.43205321264918,200.35743015493736
25,196.51219288477506,201.01795532850755,200.35743015493736
26,228.30549245661152,207.28037758598197,198.72140304162892
27,228.30549245661152,202.76892205202384,227.42755656148543
28,202.99539128097464,242.3547070001829,227.42755656148543
29,245.79296400680278,242.3547070001829,216.83157864918243
30,245.79296400680278,235.76880488432454,253.10324632095995
31,245.79296400680278,245.84158524211543,236.67865270516816
32,245.79296400680278,245.84158524211543,276.00956849973403
33,249.83658163280177,256.71247495294006,276.00956849973403
34,261.509229861941,256.71247495294006,266.0619042853893
35,268.9854155527736,262.3350848475851,260.8356626463375
36,268.9854155527736,262.3350848475851,268.0609485200957
37,283.8790554723487,293.85028202530924,283.6041981135229
38,286.6211643092274,283.7775016675184,297.34145619907986
39,286.6211643092274,283.7775016675184,285.5752979462311
40,286.6211643092274,283.7775016675184,285.5752979462311
41,290.58723928472676,292.5021361334385,285.5752979462311
42,290.58723928472676,279.1294359759521,285.5752979462311
43,290.58723928472676,279.1294359759521,278.3500120724729
44,278.5623034355421,277.04664222401607,278.3500120724729
45,278.5623034355421,277.04664222401607,281.4437901633645
46,278.5623034355421,277.04664222401607,298.370184814689
47,284.2279537531291,277.04664222401607,298.370184814689
48,279.71648975944026,297.07156249083954,298.370184814689
49,284.3339517793633,270.4980701357105,298.370184814689
50,284.3339517793633,270.4980701357105,277.6504859588183
51,284.3339517793633,239.05098559720125,277.6504859588183
52,284.3339517793633,239.05098559720125,277.6504859588183
53,254.56585009837113,239.05098559720125,277.6504859588183
54,249.948388078448,239.05098559720125,277.6504859588183
55,224.8340342210251,239.05098559720125,277.6504859588183
56,224.8340342210251,239.05098559720125,277.6504859588183
57,195.3822362882507,209.32573183099257,231.0931736272737
58,195.3822362882507,209.32573183099257,215.70964114456473
59,195.3822362882507,193.15246045740145,215.70964114456473
60,195.3822362882507,175.87452627222095,215.70964114456473
61,195.3822362882507,147.58095379049934,198.7499000003257
62,172.39960206695136,147.58095379049934,198.7499000003257
63,172.39960206695136,134.3582608284982,198.7499000003257
64,172.39960206695136,134.3582608284982,183.088006450309
65,172.39960206695136,107.66820134639143,183.088006450309
66,172.39960206695136,107.66820134639143,183.088006450309
67,172.39960206695136,107.66820134639143,157.1756799926425
68,135.39245281021627,107.66820134639143,157.1756799926425
69,135.39245281021627,107.66820134639143,157.1756799926425
70,135.39245281021627,107.66820134639143,157.1756799926425
71,107.53898548629051,79.73774068876779,157.1756799926425
72,107.53898548629051,79.73774068876779,157.1756799926425
73,107.53898548629051,50.271619184749376,128.46952647278596
74,107.53898548629051,50.271619184749376,128.46952647278596
75,107.53898548629051,21.66931995507343,128.46952647278596
76,75.47693280848146,21.66931995507343,92.27082891133121
77,75.47693280848146,21.66931995507343,92.27082891133121
78,75.47693280848146,21.66931995507343,64.61541191517505
79,45.481447257650146,21.66931995507343,31.18299002283184
80,45.481447257650146,21.66931995507343,0.0
81,45.481447257650146,21.66931995507343,0.0
82,45.481447257650146,21.66931995507343,0.0
83,45.481447257650146,21.66931995507343,0.0
84,45.481447257650146,21.66931995507343,0.0
85,21.66931995507343,21.66931995507343,0.0
86,21.66931995507343,21.66931995507343,0.0
87,21.66931995507343,21.66931995507343,0.0
88,0.0,0.0,0.0
89,0.0,0.0,0.0
90,0.0,0.0,0.0
91,0.0,0.0,0.0
92,0.0,0.0,0.0
93,0.0,0.0,0.0
94,0.0,0.0,0.0
95,0.0,0.0,0.0
96,0.0,0.0,0.0
97,0.0,0.0,0.0
98,0.0,0.0,0.0
99,0.0,0.0,0.0
100,0.0,0.0,0.0
101,0.0,0.0,0.0
102,0.0,0.0,0.0
103,0.0,0.0,0.0
104,0.0,0.0,0.0
105,0.0,0.0,0.0
106,0.0,0.0,0.0
107,0.0,0.0,0.0
108,0.0,0.0,0.0
109,0.0,0.0,0.0
110,0.0,0.0,0.0
111,0.0,0.0,0.0
112,0.0,0.0,0.0
113,0.0,0.0,0.0
114,0.0,0.0,0.0
115,0.0,0.0,0.0
116,0.0,0.0,0.0
117,0.0,0.0,0.0
