job_id,selection_time
99,0.5122766494750977
98,0.5125606060028076
97,0.5128669738769531
96,0.019463300704956055
95,0.01973247528076172
94,0.01995110511779785
93,1.1471831798553467
92,1.1473801136016846
91,1.1475512981414795
90,0.012256145477294922
89,0.012451648712158203
88,0.012585639953613281
87,2.247525930404663
86,2.2476813793182373
85,2.2478461265563965
84,0.5226051807403564
83,0.5227839946746826
82,0.5229718685150146
81,3.972547769546509
80,0.025765180587768555
79,3.9728260040283203
78,5.572601079940796
77,0.021414756774902344
76,0.021697282791137695
75,0.5187892913818359
74,0.5189418792724609
73,0.5192019939422607
72,3.1284565925598145
71,3.128621816635132
70,0.010670900344848633
69,0.016766786575317383
68,0.01708674430847168
67,0.017377614974975586
66,1.6722335815429688
65,0.33010149002075195
64,0.03303670883178711
63,0.03323173522949219
62,0.03342556953430176
61,0.3302600383758545
60,0.03224325180053711
59,0.008015632629394531
58,0.008328437805175781
57,0.7965209484100342
56,1.9970002174377441
55,1.997157096862793
54,1.9972975254058838
53,0.0249941349029541
52,0.025219202041625977
51,0.02539658546447754
50,0.7967836856842041
49,0.7969772815704346
48,1.0166800022125244
47,1.0170636177062988
46,1.0172743797302246
45,0.008544683456420898
44,0.03236222267150879
43,1.0263493061065674
42,1.0265767574310303
41,1.026777982711792
40,2.6844518184661865
39,2.6846327781677246
38,2.684812545776367
37,1.9070487022399902
36,1.907362461090088
35,1.9076497554779053
34,0.03253984451293945
33,0.020251750946044922
32,0.020429611206054688
31,0.020613670349121094
30,0.8298864364624023
29,0.8301029205322266
28,2.0046260356903076
27,0.02517104148864746
26,0.5494601726531982
25,0.5496060848236084
24,0.5497381687164307
23,0.7577698230743408
22,0.020435571670532227
21,0.02059173583984375
20,0.020722389221191406
19,0.7579424381256104
18,0.758080005645752
17,2.6877288818359375
16,0.018956899642944336
15,0.01910996437072754
14,0.019260883331298828
13,2.6978795528411865
12,0.029247045516967773
11,0.029531002044677734
10,0.14166879653930664
9,0.14188504219055176
8,2.830411195755005
7,2.8305890560150146
6,2.830714702606201
5,0.029473304748535156
4,0.0296783447265625
3,0.021777629852294922
2,0.0219423770904541
1,0.022086143493652344
0,0.029842376708984375
