Time Interval,Agent 0,Agent 1,Agent 6,Agent 5,Agent 3,Agent 4,Agent 9,Agent 2,Agent 7,Agent 8
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,83.43346399518953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,83.43346399518953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,26.559148126297636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,26.559148126297636,0.0,47.652816594418375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,26.559148126297636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,26.559148126297636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,65.64616101461444,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,51.596451967031086,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,68.47365806060589,20.875231179118632,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,68.47365806060589,20.875231179118632,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,39.58325363505361,20.875231179118632,0.0,48.84744882092589,0.0,0.0,0.0,0.0
14,0.0,0.0,39.58325363505361,0.0,0.0,41.25846284047692,0.0,0.0,0.0,0.0
15,0.0,0.0,11.73874870071195,0.0,19.35911641626339,41.25846284047692,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,11.609164522565958,41.25846284047692,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0,0.0,30.2851368705886,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,47.526328127659085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,47.526328127659085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,47.526328127659085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0,43.16860410556746,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0,18.251576648701363,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0,18.251576648701363,0.0,0.0,0.0
25,0.0,0.0,0.0,69.06545460078047,0.0,0.0,18.251576648701363,0.0,0.0,0.0
26,0.0,0.0,0.0,69.06545460078047,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,65.84353128035978,47.441388134648875,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,51.93424436064693,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,75.0075372446169,32.29875482434511,0.0,45.39232268155309,0.0,0.0,0.0,0.0,0.0
30,0.0,75.0075372446169,0.0,0.0,33.381606631846864,0.0,0.0,0.0,0.0,0.0
31,0.0,75.0075372446169,0.0,0.0,29.418666469066608,0.0,0.0,0.0,0.0,0.0
32,0.0,46.759467138511646,0.0,0.0,29.418666469066608,0.0,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0,29.418666469066608,0.0,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0,0.0,24.015635586600244,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0,0.0,24.015635586600244,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0,0.0,24.015635586600244,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0,0.0,7.356295127469341,0.0,67.37739927773657,0.0,0.0
38,0.0,0.0,0.0,0.0,0.0,7.356295127469341,0.0,67.37739927773657,0.0,0.0
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.48085424555456,0.0,0.0
40,26.81035925392269,0.0,0.0,0.0,0.0,0.0,0.0,36.48085424555456,0.0,0.0
41,22.86675639032913,0.0,0.0,0.0,0.0,0.0,0.0,29.78266736883249,0.0,0.0
42,20.948809223289956,0.0,0.0,0.0,0.0,0.0,0.0,29.78266736883249,29.912458780979744,45.70766433528748
43,20.948809223289956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.912458780979744,45.70766433528748
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.912458780979744,25.86402073217793
45,0.0,0.0,0.0,0.0,0.0,0.0,68.44731515537264,0.0,22.122846991605076,15.789642899135785
46,0.0,0.0,0.0,0.0,0.0,0.0,68.44731515537264,0.0,11.54550917125556,15.789642899135785
47,0.0,0.0,0.0,40.60081043256778,0.0,0.0,68.44731515537264,0.0,0.0,0.0
48,0.0,0.0,5.334788658987087,40.60081043256778,0.0,0.0,21.083135382715174,0.0,0.0,0.0
49,0.0,0.0,5.334788658987087,25.97462978044566,0.0,0.0,21.083135382715174,0.0,0.0,0.0
50,0.0,28.893816016382836,5.334788658987087,25.97462978044566,0.0,0.0,0.0,0.0,0.0,0.0
