Time Interval,Agent 4,Agent 2,Agent 1,Agent 0,Agent 3
0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0
3,0.0,9.110830470782984,0.0,0.0,0.0
4,0.0,9.110830470782984,15.994585465247905,0.0,0.0
5,19.660172236638164,9.110830470782984,15.994585465247905,0.0,0.0
6,19.660172236638164,9.110830470782984,15.994585465247905,35.71422555346681,0.0
7,19.660172236638164,9.110830470782984,25.668264659271,35.71422555346681,24.00245069024115
8,28.398336845404987,22.103573926007485,25.668264659271,35.71422555346681,24.00245069024115
9,28.398336845404987,42.69802294003602,25.668264659271,35.71422555346681,24.00245069024115
10,28.398336845404987,42.69802294003602,25.668264659271,49.57603716997402,57.59911152420413
11,28.398336845404987,42.69802294003602,35.96323998188816,49.57603716997402,57.59911152420413
12,61.77146405496247,29.705279484811516,35.96323998188816,49.57603716997402,57.59911152420413
13,33.373127209557474,66.0562050834768,38.39689132895631,49.57603716997402,33.59666083396297
14,45.49564336218456,66.0562050834768,52.490129726058406,56.01997122964643,33.59666083396297
15,45.49564336218456,36.35092559866528,52.490129726058406,56.01997122964643,56.53789391207574
16,45.49564336218456,36.35092559866528,52.490129726058406,56.01997122964643,56.53789391207574
17,45.49564336218456,53.79172569573953,52.490129726058406,56.01997122964643,56.53789391207574
18,68.59275678758642,53.79172569573953,52.490129726058406,56.01997122964643,54.77884337894935
19,80.27593715713762,80.52284093938343,70.78174643423138,76.64057872672741,74.42798463494003
20,80.27593715713762,80.52284093938343,70.78174643423138,76.64057872672741,74.42798463494003
21,80.27593715713762,70.27254702916409,67.99363119764546,76.64057872672741,74.42798463494003
22,80.27593715713762,60.187306998413035,67.99363119764546,76.64057872672741,72.27987628576338
23,77.87644437575103,92.42172922743987,84.78200452796015,64.24551827337179,72.27987628576338
24,63.757193796694594,92.42172922743987,84.78200452796015,64.24551827337179,76.06874916464591
25,85.0682237334773,92.42172922743987,84.78200452796015,64.24551827337179,76.06874916464591
26,68.7927350185472,92.42172922743987,84.78200452796015,64.24551827337179,76.06874916464591
27,68.7927350185472,92.42172922743987,84.78200452796015,64.68074586696446,76.06874916464591
28,68.7927350185472,92.42172922743987,80.2272381707041,64.68074586696446,76.06874916464591
29,68.7927350185472,70.86725146032144,80.2272381707041,85.48534905993951,76.06874916464591
