Time Interval,Agent 2,Agent 1,Agent 0
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,52.48248631851365,0.0
4,19.409487029686524,52.48248631851365,67.40595048477275
5,74.58498968894507,52.48248631851365,67.40595048477275
6,74.58498968894507,88.99217166296212,67.40595048477275
7,124.43801345156245,88.99217166296212,108.74507168679695
8,111.11882665275091,139.2230103891341,108.74507168679695
9,156.81558300978213,130.49481463840775,172.65317727045544
10,203.0367140170829,189.4055149322373,169.47230725325005
11,203.0367140170829,189.4055149322373,236.83504713998656
12,203.0367140170829,224.25373611539706,203.00019508326665
13,247.7753099791239,224.25373611539706,255.89565707978872
14,247.7753099791239,268.77474888080894,233.36644217927463
15,247.7753099791239,268.77474888080894,278.8615580065011
16,294.93743422826964,252.37270060838077,282.84227913536057
17,294.93743422826964,266.471005311592,282.84227913536057
18,278.8573372288974,289.9695852471016,266.7621821359884
19,278.8573372288974,289.9695852471016,266.7621821359884
20,292.09139274697407,273.9406271942182,299.8309745970272
21,268.4373044591422,270.0051159292603,299.8309745970272
22,298.06995080801266,295.7642310937586,263.04966078484546
23,292.91588880521505,295.7642310937586,299.32720116306604
24,281.17907233128454,295.7642310937586,299.32720116306604
25,281.1342048484495,271.39647557308695,299.32720116306604
26,294.29150300466205,294.46821482505135,299.32720116306604
27,287.73092381374306,299.8816476147031,299.32720116306604
28,297.8755203029789,299.8816476147031,269.6524088285342
29,297.8755203029789,282.7527724855657,298.1159161797523
30,297.8755203029789,275.41113015562087,289.05578298149237
31,289.70600617393245,287.70979976058334,278.29601472310566
32,276.51681813869084,297.5891489526638,278.7093235544539
33,296.32856205173186,297.5891489526638,272.1112112084068
34,296.32856205173186,271.33001981225317,284.2283326522384
35,286.183965562496,288.0837572320687,284.2283326522384
36,295.6888913293753,296.5677429237161,296.244018467509
37,257.1819348972866,259.44322447774806,289.27221600894313
38,288.76205267192165,287.5109587550332,289.27221600894313
39,288.76205267192165,287.5109587550332,289.27221600894313
40,288.76205267192165,291.3902813369767,299.8961443614928
41,288.76205267192165,291.3902813369767,299.311544309894
42,288.76205267192165,299.6065296952729,299.311544309894
43,255.6621923710894,299.6065296952729,277.8198394172417
44,286.969515940734,299.6065296952729,277.8198394172417
45,286.969515940734,276.7266357780371,265.04019934291154
46,286.969515940734,276.35170051446266,298.3547574355768
47,286.969515940734,277.6010628774428,298.3547574355768
48,286.969515940734,279.5602230630131,292.75765944158184
49,256.15457348391635,279.5602230630131,292.75765944158184
50,256.15457348391635,279.5602230630131,292.75765944158184
51,226.83790380399606,250.25624890987885,263.44098976166157
52,226.83790380399606,250.25624890987885,263.44098976166157
53,226.83790380399606,229.66546619170927,263.44098976166157
54,226.83790380399606,229.66546619170927,236.96628481770935
55,226.83790380399606,229.66546619170927,236.96628481770935
56,195.53058023435142,229.66546619170927,236.96628481770935
57,195.53058023435142,229.66546619170927,211.92292539358445
58,195.53058023435142,197.79721629643544,211.92292539358445
59,195.53058023435142,197.79721629643544,211.92292539358445
60,195.53058023435142,172.03810113193708,211.92292539358445
61,195.53058023435142,142.72100449167183,211.92292539358445
62,174.83429785463815,112.26660953313744,181.45003571701614
63,174.83429785463815,112.26660953313744,181.45003571701614
64,174.83429785463815,112.26660953313744,181.45003571701614
65,144.93495194856652,112.26660953313744,181.45003571701614
66,144.93495194856652,112.26660953313744,181.45003571701614
67,144.93495194856652,92.72829320942104,181.45003571701614
68,144.93495194856652,92.72829320942104,149.30679613197853
69,144.93495194856652,61.38279009894201,149.30679613197853
70,117.0974544855517,61.38279009894201,121.46929866896372
71,88.43895552288292,61.38279009894201,121.46929866896372
72,88.43895552288292,34.88928565571998,121.46929866896372
73,88.43895552288292,34.88928565571998,121.46929866896372
74,88.43895552288292,34.88928565571998,121.46929866896372
75,53.043249994459096,34.88928565571998,121.46929866896372
76,53.043249994459096,16.753737419815533,121.46929866896372
77,53.043249994459096,16.753737419815533,92.89507238407876
78,53.043249994459096,0.0,92.89507238407876
79,53.043249994459096,0.0,61.7991596695681
80,53.043249994459096,0.0,61.7991596695681
81,53.043249994459096,0.0,61.7991596695681
82,31.58011777463503,0.0,61.7991596695681
83,31.58011777463503,0.0,61.7991596695681
84,31.58011777463503,0.0,61.7991596695681
85,31.58011777463503,0.0,33.31455809266527
86,0.0,0.0,33.31455809266527
87,0.0,0.0,0.0
88,0.0,0.0,0.0
89,0.0,0.0,0.0
90,0.0,0.0,0.0
91,0.0,0.0,0.0
92,0.0,0.0,0.0
93,0.0,0.0,0.0
94,0.0,0.0,0.0
95,0.0,0.0,0.0
96,0.0,0.0,0.0
97,0.0,0.0,0.0
98,0.0,0.0,0.0
99,0.0,0.0,0.0
100,0.0,0.0,0.0
101,0.0,0.0,0.0
102,0.0,0.0,0.0
103,0.0,0.0,0.0
104,0.0,0.0,0.0
105,0.0,0.0,0.0
106,0.0,0.0,0.0
107,0.0,0.0,0.0
108,0.0,0.0,0.0
109,0.0,0.0,0.0
110,0.0,0.0,0.0
111,0.0,0.0,0.0
112,0.0,0.0,0.0
113,0.0,0.0,0.0
114,0.0,0.0,0.0
115,0.0,0.0,0.0
116,0.0,0.0,0.0
