job_id,scheduling_latency
99,10.246617555618286
98,12.675566911697388
97,15.0730881690979
96,101.67554831504822
95,60.20068001747131
94,177.11708569526672
93,102.18215012550354
92,107.67662572860718
91,81.82280111312866
90,65.07651472091675
89,84.32433438301086
88,19.918294429779053
87,38.84543299674988
86,139.95076942443848
85,29.479995727539062
84,26.16937017440796
83,140.09693789482117
82,228.04390144348145
81,19.931447744369507
80,82.32423329353333
79,199.16599130630493
78,99.96328926086426
77,110.17273664474487
76,204.4001181125641
75,227.18580603599548
74,90.07759642601013
73,67.85749125480652
72,254.95919799804688
71,170.98111367225647
70,164.95506143569946
69,30.168163776397705
68,280.2422523498535
67,221.60128664970398
66,127.87237811088562
65,190.80998873710632
64,298.71325182914734
63,41.557170391082764
62,207.2451741695404
61,256.4460928440094
60,240.0951201915741
59,180.0217320919037
58,95.17284870147705
57,182.71366477012634
56,188.7801342010498
55,132.32432174682617
54,240.18313026428223
53,246.40701818466187
52,244.9479274749756
51,44.65016770362854
50,45.00089955329895
49,54.93397855758667
48,58.67374277114868
47,91.36339926719666
46,271.13843750953674
45,118.78420782089233
44,271.86129331588745
43,184.734375
42,49.948591470718384
41,52.42011499404907
40,144.30522966384888
39,144.66470193862915
38,148.66987681388855
37,151.17855215072632
36,155.67849278450012
35,300.03789377212524
34,210.08597898483276
33,211.32001447677612
32,169.32408690452576
31,74.30649209022522
30,73.30478882789612
29,127.87680125236511
28,169.39321613311768
27,69.986971616745
26,124.51711988449097
25,130.17546939849854
24,170.31736707687378
23,215.2214915752411
22,215.2374782562256
21,114.30896615982056
20,114.94970726966858
19,238.37980842590332
18,154.9415159225464
17,98.78286457061768
16,256.2547914981842
15,197.66329646110535
14,204.23781061172485
13,232.18790245056152
12,196.26313090324402
11,274.9693434238434
10,154.9533326625824
9,285.1869993209839
8,78.48069667816162
7,138.97290706634521
6,309.95173025131226
5,265.03600025177
4,313.0723567008972
3,265.6870036125183
2,290.18748116493225
1,289.70411109924316
0,252.78524446487427
