Time Interval,Agent 7
0,0.0
1,0.0
2,0.0
3,61.34
4,61.34
5,47.76
6,47.76
7,61.95
8,48.78
9,48.78
10,48.78
11,48.78
12,48.78
13,48.78
14,48.78
15,48.79
16,48.79
17,103.06
18,103.06
19,80.6
20,80.6
21,80.6
22,60.71
23,60.71
24,60.71
25,60.71
26,60.71
27,54.28
28,54.28
29,54.28
30,54.28
31,91.78
32,91.78
33,91.78
34,91.78
35,91.78
36,91.78
37,70.86
38,70.86
39,70.86
40,59.47
41,37.51
42,37.51
43,37.51
44,37.51
45,37.51
46,37.51
47,37.51
48,37.51
49,37.51
50,22.91
51,22.91
52,22.91
53,6.85
54,6.85
55,6.85
56,6.85
57,6.85
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
