Time Interval,Agent 16
0,0.0
1,0.0
2,0.0
3,51.17
4,51.17
5,51.17
6,37.59
7,47.35
8,34.18
9,90.92
10,90.92
11,90.92
12,90.92
13,90.92
14,86.58
15,86.58
16,86.58
17,86.58
18,86.58
19,79.81
20,68.86
21,68.86
22,54.6
23,106.96
24,98.82
25,98.82
26,98.82
27,87.07
28,87.07
29,67.8
30,67.8
31,67.8
32,67.8
33,67.8
34,67.8
35,67.8
36,67.8
37,67.8
38,67.8
39,67.8
40,67.8
41,67.81
42,67.81
43,67.81
44,67.81
45,67.81
46,67.81
47,55.56
48,55.56
49,55.56
50,43.07
51,43.07
52,24.9
53,13.18
54,13.18
55,13.18
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
