Time Interval,Agent 15
0,0.0
1,0.0
2,0.0
3,51.17
4,51.17
5,51.17
6,37.59
7,56.98
8,43.81
9,43.81
10,108.95
11,108.95
12,108.95
13,108.95
14,108.95
15,108.95
16,108.95
17,108.95
18,108.95
19,86.5
20,86.5
21,86.5
22,74.75
23,74.75
24,74.75
25,54.95
26,54.95
27,72.97
28,57.86
29,46.75
30,89.02
31,78.81
32,78.81
33,78.81
34,78.81
35,78.81
36,78.81
37,78.81
38,78.81
39,78.81
40,78.81
41,78.82
42,78.82
43,78.82
44,78.82
45,78.82
46,78.82
47,78.82
48,78.82
49,78.82
50,70.64
51,70.64
52,70.64
53,43.39
54,36.54
55,13.65
56,13.65
57,13.65
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
